"row ID","event_id","home_team","away_team","weather","highlights","season_id","home_team_id","away_team_id","home_coach_id","away_coach_id","referee_id","venue_id","event_date","status","round_number","round_name","group_name","period","current_minute","home_score","away_score","home_score_ht","away_score_ht","penalty_shootout_home","penalty_shootout_away","extra_time_score_home","extra_time_score_away","head_to_head_total_matches","head_to_head_home_wins","head_to_head_draws","head_to_head_away_wins","head_to_head_home_goals","head_to_head_away_goals","head_to_head_avg_total_goals","head_to_head_home_win_rate","head_to_head_away_win_rate","received_at"
"Row83",8370,"Portugal","Croatia","{
  ""code"" : 2,
  ""description"" : ""cloudy"",
  ""wind_speed"" : 2.9,
  ""temperature_c"" : 27
}","[ {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Croatia | Zlatko Dalić & Dominik Livakovic"",
  ""url"" : ""https://www.youtube.com/watch?v=ZHatpSXCwZQ"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/ZHatpSXCwZQ/hqdefault.jpg"",
  ""published_at"" : ""2026-07-01T22:25:18+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Portugal | Roberto Martínez"",
  ""url"" : ""https://www.youtube.com/watch?v=7CCX5mQbZK8"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/7CCX5mQbZK8/hqdefault.jpg"",
  ""published_at"" : ""2026-07-01T21:45:54+00:00""
} ]",188,491,494,123,126,1639,275,"2026-07-02T23:00:00+00:00","finished",6,"Round of 32",,"FT",100,2,1,0,0,,,,,1,1,0,0,2,1,3,1,0,"2026-07-03T07:03:54.737Z"
"Row84",8371,"Switzerland","Algeria","{
  ""code"" : 2,
  ""description"" : ""cloudy"",
  ""wind_speed"" : 10,
  ""temperature_c"" : 18
}","[ {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Algeria | Vladimir Petković"",
  ""url"" : ""https://www.youtube.com/watch?v=GR3BWW8Ogmc"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/GR3BWW8Ogmc/hqdefault.jpg"",
  ""published_at"" : ""2026-07-02T02:34:00+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Switzerland | Murat Yakin & Breel Embolo"",
  ""url"" : ""https://www.youtube.com/watch?v=xPZKpkuJFZs"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/xPZKpkuJFZs/hqdefault.jpg"",
  ""published_at"" : ""2026-07-01T23:04:25+00:00""
} ]",188,462,490,78,97,2107,266,"2026-07-03T03:00:00+00:00","finished",6,"Round of 32",,"FT",96,2,0,1,0,,,,,,,,,,,,,,"2026-07-03T11:03:54.820Z"
"Row85",8372,"Australia","Egypt","{
  ""code"" : 1,
  ""description"" : ""clear"",
  ""wind_speed"" : 5.8,
  ""temperature_c"" : 36
}","[ {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Australia | Tony Popovic & Aiden O'Neill"",
  ""url"" : ""https://www.youtube.com/watch?v=V8bXnogWz8U&pp=0gcJCUwLAYcqIYzv"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/V8bXnogWz8U/hqdefault.jpg"",
  ""published_at"" : ""2026-07-03T02:34:30+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Egypt | Hossam Hassan"",
  ""url"" : ""https://www.youtube.com/watch?v=JixG46tN-wg"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/JixG46tN-wg/hqdefault.jpg"",
  ""published_at"" : ""2026-07-03T02:33:41+00:00""
} ]",188,459,478,571,117,2106,1184,"2026-07-03T18:00:00+00:00","finished",6,"Round of 32",,"PEN",125,1,1,0,1,2,4,0,0,,,,,,,,,,"2026-07-04T02:04:00.585Z"
"Row86",8373,"Argentina","Cabo Verde","{
  ""code"" : 1,
  ""description"" : ""clear"",
  ""wind_speed"" : 21.8,
  ""temperature_c"" : 32
}","[ {
  ""kind"" : ""full"",
  ""title"" : ""Argentina 3 - 2 Cabo Verde — Full Highlights"",
  ""url"" : ""https://www.youtube.com/watch?v=MbrJsqyTmfI&pp=0gcJCUwLAYcqIYzv"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/MbrJsqyTmfI/hqdefault.jpg"",
  ""published_at"" : ""2026-07-04T00:58:12+00:00""
}, {
  ""kind"" : ""full"",
  ""title"" : ""Argentina 3 - 2 Cabo Verde — Full Highlights"",
  ""url"" : ""https://www.youtube.com/watch?v=m4w14Z0tU78"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/m4w14Z0tU78/hqdefault.jpg"",
  ""published_at"" : ""2026-07-04T00:56:05+00:00""
}, {
  ""kind"" : ""full"",
  ""title"" : ""Argentina 3 - 2 Cabo Verde — Full Highlights"",
  ""url"" : ""https://www.youtube.com/watch?v=XS4aUyHdnkE"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/XS4aUyHdnkE/hqdefault.jpg"",
  ""published_at"" : ""2026-07-04T00:55:15+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Cabo Verde | Pedro Leitão Brito & Stopira"",
  ""url"" : ""https://www.youtube.com/watch?v=gvVDBs3MVaA"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/gvVDBs3MVaA/hqdefault.jpg"",
  ""published_at"" : ""2026-07-03T16:52:52+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Argentina | Lionel Scaloni"",
  ""url"" : ""https://www.youtube.com/watch?v=8WUaQUiczmw"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/8WUaQUiczmw/hqdefault.jpg"",
  ""published_at"" : ""2026-07-02T20:34:23+00:00""
} ]",188,489,476,124,1445,1769,1186,"2026-07-03T22:00:00+00:00","finished",6,"Round of 32",,"AET",128,1,1,1,0,,,2,1,1,1,0,0,3,2,5,1,0,"2026-07-04T06:03:55.270Z"
"Row87",8374,"Colombia","Ghana","{
  ""code"" : 2,
  ""description"" : ""cloudy"",
  ""wind_speed"" : 13,
  ""temperature_c"" : 29
}","[ {
  ""kind"" : ""full"",
  ""title"" : ""Colombia 1 - 0 Ghana — Full Highlights"",
  ""url"" : ""https://www.youtube.com/watch?v=HcsUuOFHxaQ"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/HcsUuOFHxaQ/hqdefault.jpg"",
  ""published_at"" : ""2026-07-04T03:41:42+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Colombia | Néstor Gabriel Lorenzo"",
  ""url"" : ""https://www.youtube.com/watch?v=o2GTZ9knLXA"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/o2GTZ9knLXA/hqdefault.jpg"",
  ""published_at"" : ""2026-07-03T16:53:27+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Ghana | Carlos Queiroz & Jordan Ayew"",
  ""url"" : ""https://www.youtube.com/watch?v=dWlIYUkrqfw"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/dWlIYUkrqfw/hqdefault.jpg"",
  ""published_at"" : ""2026-07-03T02:35:17+00:00""
} ]",188,498,495,31,838,2134,1187,"2026-07-04T01:30:00+00:00","finished",6,"Round of 32",,"FT",96,1,0,1,0,,,,,,,,,,,,,,"2026-07-04T09:33:55.311Z"
"Row88",8375,"Canada","Morocco","{
  ""code"" : 2,
  ""description"" : ""cloudy"",
  ""wind_speed"" : 9,
  ""temperature_c"" : 34
}","[ {
  ""kind"" : ""full"",
  ""title"" : ""Canada 0 - 3 Morocco — Full Highlights"",
  ""url"" : ""https://www.youtube.com/watch?v=q5iMk_KcFVA"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/q5iMk_KcFVA/hqdefault.jpg"",
  ""published_at"" : ""2026-07-04T19:12:09+00:00""
}, {
  ""kind"" : ""full"",
  ""title"" : ""Canada 0 - 3 Morocco — Full Highlights"",
  ""url"" : ""https://www.youtube.com/watch?v=Rcv5k9Ll-ZQ"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/Rcv5k9Ll-ZQ/hqdefault.jpg"",
  ""published_at"" : ""2026-07-04T19:09:37+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Morocco  | Mohamed Ouahbi"",
  ""url"" : ""https://www.youtube.com/watch?v=0P-aOqtzPUk"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/0P-aOqtzPUk/hqdefault.jpg"",
  ""published_at"" : ""2026-07-03T22:06:25+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Canada | Jesse Marsch & Alistair Johnston"",
  ""url"" : ""https://www.youtube.com/watch?v=VKB2YWOTIT0"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/VKB2YWOTIT0/hqdefault.jpg"",
  ""published_at"" : ""2026-07-03T20:34:12+00:00""
} ]",188,455,464,130,89,1756,1183,"2026-07-04T17:00:00+00:00","finished",5,"Round of 16",,"FT",98,0,3,0,0,,,,,1,0,0,1,1,2,3,0,1,"2026-07-05T01:03:55.748Z"
"Row89",8376,"Paraguay","France","{
  ""code"" : 1,
  ""description"" : ""clear"",
  ""wind_speed"" : 19.9,
  ""temperature_c"" : 28
}","[ {
  ""kind"" : ""full"",
  ""title"" : ""Paraguay 0 - 1 France — Full Highlights"",
  ""url"" : ""https://www.youtube.com/watch?v=o-JyDcVUDYU"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/o-JyDcVUDYU/hqdefault.jpg"",
  ""published_at"" : ""2026-07-04T23:14:14+00:00""
}, {
  ""kind"" : ""full"",
  ""title"" : ""Paraguay 0 - 1 France — Full Highlights"",
  ""url"" : ""https://www.youtube.com/watch?v=JDPgsFfF99k"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/JDPgsFfF99k/hqdefault.jpg"",
  ""published_at"" : ""2026-07-04T23:13:52+00:00""
}, {
  ""kind"" : ""full"",
  ""title"" : ""Paraguay 0 - 1 France — Full Highlights"",
  ""url"" : ""https://www.youtube.com/watch?v=WTJfELaAYgM"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/WTJfELaAYgM/hqdefault.jpg"",
  ""published_at"" : ""2026-07-04T23:08:56+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — France | Didier Deschamps Takes Questions"",
  ""url"" : ""https://www.youtube.com/watch?v=F5ZWOCMeCMY"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/F5ZWOCMeCMY/hqdefault.jpg"",
  ""published_at"" : ""2026-07-04T06:09:11+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Paraguay | Gustavo Alfaro & Júnior Alonso"",
  ""url"" : ""https://www.youtube.com/watch?v=1IgDzNMz7Y4&pp=0gcJCU4LAYcqIYzv"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/1IgDzNMz7Y4/hqdefault.jpg"",
  ""published_at"" : ""2026-07-03T21:43:20+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Are they unstoppable? — How FRANCE can make a run to the World Cup final"",
  ""url"" : ""https://www.youtube.com/watch?v=CNXxbl_YFUc"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/CNXxbl_YFUc/hqdefault.jpg"",
  ""published_at"" : ""2026-07-02T14:59:25+00:00""
} ]",188,458,485,90,32,1714,1185,"2026-07-04T21:00:00+00:00","finished",5,"Round of 16",,"FT",100,0,1,0,0,,,,,1,0,0,1,0,1,1,0,1,"2026-07-05T05:03:55.803Z"
"Row90",8377,"Brazil","Norway","{
  ""code"" : 2,
  ""description"" : ""cloudy"",
  ""wind_speed"" : 18.2,
  ""temperature_c"" : 31
}","[ {
  ""kind"" : ""full"",
  ""title"" : ""Brazil 1 - 2 Norway — Full Highlights"",
  ""url"" : ""https://www.youtube.com/watch?v=NmMTPxgVHhQ&pp=0gcJCUwLAYcqIYzv"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/NmMTPxgVHhQ/hqdefault.jpg"",
  ""published_at"" : ""2026-07-05T22:13:54+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Brazil | Carlo Ancelotti"",
  ""url"" : ""https://www.youtube.com/watch?v=5Q1_wbr1pXQ"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/5Q1_wbr1pXQ/hqdefault.jpg"",
  ""published_at"" : ""2026-07-04T21:51:17+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Norway | Ståle Solbakken"",
  ""url"" : ""https://www.youtube.com/watch?v=qtmLshgQg48"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/qtmLshgQg48/hqdefault.jpg"",
  ""published_at"" : ""2026-07-04T21:37:09+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Who has the edge? — Brazil vs. Norway | World Cup Round of 16 match preview"",
  ""url"" : ""https://youtu.be/SY8g7M9Mb4U?is=2SXX8dvizs1L8aU7"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/SY8g7M9Mb4U/hqdefault.jpg"",
  ""published_at"" : ""2026-07-03T18:05:59+00:00""
} ]",188,463,488,127,77,1771,1182,"2026-07-05T20:00:00+00:00","finished",5,"Round of 16",,"FT",97,1,2,0,0,,,,,1,0,0,1,1,2,3,0,1,"2026-07-06T04:00:12.457Z"
"Row91",8378,"Mexico","England","{
  ""code"" : 3,
  ""description"" : ""rain"",
  ""wind_speed"" : 7.2,
  ""temperature_c"" : 21
}","[ {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — England | Thomas Tuchel & Jordan Henderson"",
  ""url"" : ""https://www.youtube.com/watch?v=-zhoUWSetfU"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/-zhoUWSetfU/hqdefault.jpg"",
  ""published_at"" : ""2026-07-05T06:44:32+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Mexico | Javier Aguirre"",
  ""url"" : ""https://www.youtube.com/watch?v=WvRhVzfoLsg"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/WvRhVzfoLsg/hqdefault.jpg"",
  ""published_at"" : ""2026-07-04T22:35:44+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""England’s best #9 — Is Harry Kane England’s most important player this World Cup?"",
  ""url"" : ""https://www.youtube.com/watch?v=H-fT-YuwPmc"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/H-fT-YuwPmc/hqdefault.jpg"",
  ""published_at"" : ""2026-07-02T15:03:17+00:00""
} ]",188,451,493,128,108,2535,295,"2026-07-06T01:00:00+00:00","finished",5,"Round of 16",,"FT",101,2,3,1,2,,,,,,,,,,,,,,"2026-07-06T09:04:33.989Z"
"Row92",8379,"Portugal","Spain","{
  ""code"" : 2,
  ""description"" : ""cloudy"",
  ""wind_speed"" : 16.4,
  ""temperature_c"" : 37
}","[ {
  ""kind"" : ""full"",
  ""title"" : ""Portugal 0 - 1 Spain — Full Highlights"",
  ""url"" : ""https://youtu.be/g86NBhoCtoM"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/g86NBhoCtoM/hqdefault.jpg"",
  ""published_at"" : ""2026-07-06T21:13:18+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Spain | Luis de la Fuente Castillo"",
  ""url"" : ""https://www.youtube.com/watch?v=tYU3rCs0q-c"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/tYU3rCs0q-c/hqdefault.jpg"",
  ""published_at"" : ""2026-07-05T22:05:46+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Portugal | Cristiano Ronaldo & Roberto Msrtinez"",
  ""url"" : ""https://www.youtube.com/watch?v=-Wh5SSCnmL0"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/-Wh5SSCnmL0/hqdefault.jpg"",
  ""published_at"" : ""2026-07-05T20:43:50+00:00""
} ]",188,491,475,123,116,1757,1184,"2026-07-06T19:00:00+00:00","finished",5,"Round of 16",,"FT",96,0,1,0,0,,,,,2,0,1,1,3,4,3.5,0,0.5,"2026-07-07T03:04:35.008Z"
"Row93",8380,"USA","Belgium","{
  ""code"" : 1,
  ""description"" : ""clear"",
  ""wind_speed"" : 12.9,
  ""temperature_c"" : 31
}","[ {
  ""kind"" : ""full"",
  ""title"" : ""USA 1 - 4 Belgium — Full Highlights"",
  ""url"" : ""https://www.youtube.com/watch?v=6XC_jdkGtb0"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/6XC_jdkGtb0/hqdefault.jpg"",
  ""published_at"" : ""2026-07-07T02:07:52+00:00""
}, {
  ""kind"" : ""full"",
  ""title"" : ""USA 1 - 4 Belgium — Full Highlights"",
  ""url"" : ""https://www.youtube.com/watch?v=5c2KWpjOuWw"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/5c2KWpjOuWw/hqdefault.jpg"",
  ""published_at"" : ""2026-07-07T02:07:08+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — USA | Mauricio Pochettino"",
  ""url"" : ""https://www.youtube.com/watch?v=fmZxBtL3TYE"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/fmZxBtL3TYE/hqdefault.jpg"",
  ""published_at"" : ""2026-07-05T22:46:41+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Belgium | Rudi Garcia & Thibaut Courtois"",
  ""url"" : ""https://www.youtube.com/watch?v=oDeX46Ge2lo"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/oDeX46Ge2lo/hqdefault.jpg"",
  ""published_at"" : ""2026-07-05T21:34:12+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""No Balogun, no problem? — Ricardo Pepi to start up front?"",
  ""url"" : ""https://youtu.be/1nHIe7iko-Y?is=L3U3KUAIfue04cKI"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/1nHIe7iko-Y/hqdefault.jpg"",
  ""published_at"" : ""2026-07-03T16:02:27+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""2014 rematch — The Belgium scouting report | What USMNT fans need to know"",
  ""url"" : ""https://youtu.be/EipsOYRjBro?is=Lj-j1eiiA8AfwjpN"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/EipsOYRjBro/hqdefault.jpg"",
  ""published_at"" : ""2026-07-03T16:01:56+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Road to the final — How USA can make a run to the World Cup final?"",
  ""url"" : ""https://www.youtube.com/watch?v=xVC74Nty5og&feature=youtu.be"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/xVC74Nty5og/hqdefault.jpg"",
  ""published_at"" : ""2026-07-02T19:00:33+00:00""
} ]",188,457,477,122,129,1722,290,"2026-07-07T00:00:00+00:00","finished",5,"Round of 16",,"FT",94,1,4,1,2,,,,,1,0,0,1,1,4,5,0,1,"2026-07-07T08:04:34.696Z"
"Row94",8381,"Argentina","Egypt","{
  ""code"" : 2,
  ""description"" : ""cloudy"",
  ""wind_speed"" : 10.6,
  ""temperature_c"" : 34
}","[ {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Argentina | Lionel Scaloni"",
  ""url"" : ""https://www.youtube.com/watch?v=f9LBnDE6Xvg"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/f9LBnDE6Xvg/hqdefault.jpg"",
  ""published_at"" : ""2026-07-07T00:42:42+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Egypt | Hossam Hassan"",
  ""url"" : ""https://youtu.be/e_G7zaxxKbw"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/e_G7zaxxKbw/hqdefault.jpg"",
  ""published_at"" : ""2026-07-06T21:37:06+00:00""
} ]",188,489,478,124,117,2113,265,"2026-07-07T16:00:00+00:00","finished",5,"Round of 16",,"FT",97,3,2,0,1,,,,,,,,,,,,,,"2026-07-08T00:04:34.995Z"
"Row95",8382,"Switzerland","Colombia","{
  ""code"" : 1,
  ""description"" : ""clear"",
  ""wind_speed"" : 10.7,
  ""temperature_c"" : 22
}","[ {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Switzerland | Murat Yakin & Nico Elvedi"",
  ""url"" : ""https://www.youtube.com/watch?v=4XYr-ZqUpXY"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/4XYr-ZqUpXY/hqdefault.jpg"",
  ""published_at"" : ""2026-07-07T01:54:20+00:00""
} ]",188,462,498,78,31,2462,266,"2026-07-07T20:00:00+00:00","finished",5,"Round of 16",,"FT",125,0,0,0,0,4,3,,,1,0,1,0,0,0,0,0,0,"2026-07-08T04:04:35.722Z"
"Row96",8383,"France","Morocco","{
  ""code"" : 1,
  ""description"" : ""clear"",
  ""wind_speed"" : 20.9,
  ""temperature_c"" : 31
}","[ {
  ""kind"" : ""full"",
  ""title"" : ""France 2 - 0 Morocco — Full Highlights"",
  ""url"" : ""https://www.youtube.com/watch?v=q2y2ySuvTDQ"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/q2y2ySuvTDQ/hqdefault.jpg"",
  ""published_at"" : ""2026-07-09T22:09:01+00:00""
}, {
  ""kind"" : ""full"",
  ""title"" : ""France 2 - 0 Morocco — Full Highlights"",
  ""url"" : ""https://www.youtube.com/watch?v=vFH-h-4P0Bk"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/vFH-h-4P0Bk/hqdefault.jpg"",
  ""published_at"" : ""2026-07-09T22:03:28+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Morocco | Mohamed Ouahbi & Brahim Diaz"",
  ""url"" : ""https://www.youtube.com/watch?v=xQDXv5T5e-A"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/xQDXv5T5e-A/hqdefault.jpg"",
  ""published_at"" : ""2026-07-09T01:58:10+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — France | Didier Deschamps"",
  ""url"" : ""https://youtu.be/eJ-GTtHzK4E"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/eJ-GTtHzK4E/hqdefault.jpg"",
  ""published_at"" : ""2026-07-08T22:32:28+00:00""
} ]",188,485,464,32,89,2401,273,"2026-07-09T20:00:00+00:00","finished",27,"Quarterfinals",,"FT",96,2,0,0,0,,,,,1,1,0,0,2,0,2,1,0,"2026-07-10T04:01:22.602Z"
"Row97",8384,"Spain","Belgium","{
  ""code"" : 1,
  ""description"" : ""clear"",
  ""wind_speed"" : 14.7,
  ""temperature_c"" : 22
}","[ {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Belgium | Rudi Garcia & Romelu Lukaku"",
  ""url"" : ""https://www.youtube.com/watch?v=yngne7i0XAo"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/yngne7i0XAo/hqdefault.jpg"",
  ""published_at"" : ""2026-07-10T06:35:08+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Spain | Luis de la Fuente"",
  ""url"" : ""https://www.youtube.com/watch?v=ITkFw8LLfac"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/ITkFw8LLfac/hqdefault.jpg"",
  ""published_at"" : ""2026-07-10T01:55:18+00:00""
} ]",188,475,477,116,129,1756,1180,"2026-07-10T19:00:00+00:00","finished",27,"Quarterfinals",,"FT",97,2,1,1,1,,,,,1,1,0,0,2,1,3,1,0,"2026-07-11T03:01:23.505Z"
"Row98",8385,"Norway","England","{
  ""code"" : 1,
  ""description"" : ""clear"",
  ""wind_speed"" : 23.5,
  ""temperature_c"" : 33
}","[ {
  ""kind"" : ""full"",
  ""title"" : ""Norway 1 - 2 England — Full Highlights"",
  ""url"" : ""https://www.youtube.com/watch?v=5YnD-cHqdm4"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/5YnD-cHqdm4/hqdefault.jpg"",
  ""published_at"" : ""2026-07-12T00:00:15+00:00""
}, {
  ""kind"" : ""full"",
  ""title"" : ""Norway 1 - 2 England — Full Highlights"",
  ""url"" : ""https://www.youtube.com/watch?v=lQOSnrFyHpU"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/lQOSnrFyHpU/hqdefault.jpg"",
  ""published_at"" : ""2026-07-11T23:58:37+00:00""
}, {
  ""kind"" : ""full"",
  ""title"" : ""Norway 1 - 2 England — Full Highlights"",
  ""url"" : ""https://www.youtube.com/watch?v=jfmXug0cDd4"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/jfmXug0cDd4/hqdefault.jpg"",
  ""published_at"" : ""2026-07-11T23:58:00+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — England | Thomas Tuchel And Harry Kane"",
  ""url"" : ""https://www.youtube.com/watch?v=QA2hs_b2QvU&pp=0gcJCU8LAYcqIYzv"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/QA2hs_b2QvU/hqdefault.jpg"",
  ""published_at"" : ""2026-07-11T04:38:00+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Norway | Ståle Solbakken"",
  ""url"" : ""https://www.youtube.com/watch?v=YhZ6h9saOxg"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/YhZ6h9saOxg/hqdefault.jpg"",
  ""published_at"" : ""2026-07-10T22:07:51+00:00""
} ]",188,488,493,77,108,2134,1186,"2026-07-11T21:00:00+00:00","finished",27,"Quarterfinals",,"AET",127,1,1,1,1,,,0,1,1,0,0,1,1,2,3,0,1,"2026-07-12T05:01:23.405Z"
"Row99",8386,"Argentina","Switzerland","{
  ""code"" : 1,
  ""description"" : ""clear"",
  ""wind_speed"" : 11,
  ""temperature_c"" : 27
}","[ {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Argentina | Lionel Scaloni"",
  ""url"" : ""https://www.youtube.com/watch?v=DpkXiBrwCvY"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/DpkXiBrwCvY/hqdefault.jpg"",
  ""published_at"" : ""2026-07-11T17:39:40+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Switzerland | Murat Yakin & Granit Xhaka"",
  ""url"" : ""https://www.youtube.com/watch?v=-mupWoOHvGw&pp=0gcJCU8LAYcqIYzv"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/-mupWoOHvGw/hqdefault.jpg"",
  ""published_at"" : ""2026-07-11T03:45:28+00:00""
} ]",188,489,462,124,78,2238,1187,"2026-07-12T01:00:00+00:00","finished",27,"Quarterfinals",,"AET",129,1,1,1,0,,,2,0,,,,,,,,,,"2026-07-12T09:01:23.971Z"
