"row ID","event_id","minute","xg_home","xg_away","cum_home","cum_away","received_at"
"Row48_13",8335,76,0,0.342,1.106,0.843,"2026-06-25T03:10:23.013Z"
"Row48_14",8335,90,0,0.476,1.106,1.319,"2026-06-25T03:10:23.013Z"
"Row49_1",8338,7,0,0.971,0,0.971,"2026-06-25T06:10:18.648Z"
"Row49_2",8338,11,0,0.026,0,0.997,"2026-06-25T06:10:18.648Z"
"Row49_3",8338,12,0,0.021,0,1.017,"2026-06-25T06:10:18.648Z"
"Row49_4",8338,20,0,0.043,0,1.06,"2026-06-25T06:10:18.648Z"
"Row49_5",8338,33,0.016,0,0.016,1.06,"2026-06-25T06:10:18.648Z"
"Row49_6",8338,36,0.019,0,0.035,1.06,"2026-06-25T06:10:18.648Z"
"Row49_7",8338,38,0,0.068,0.035,1.128,"2026-06-25T06:10:18.648Z"
"Row49_8",8338,42,0,0.024,0.035,1.152,"2026-06-25T06:10:18.648Z"
"Row49_9",8338,45,0.104,1.63,0.139,2.783,"2026-06-25T06:10:18.648Z"
"Row49_10",8338,49,0.098,0,0.237,2.783,"2026-06-25T06:10:18.648Z"
"Row49_11",8338,51,0,0.334,0.237,3.117,"2026-06-25T06:10:18.648Z"
"Row49_12",8338,54,0,0.011,0.237,3.127,"2026-06-25T06:10:18.648Z"
"Row49_13",8338,59,0,0.106,0.237,3.233,"2026-06-25T06:10:18.648Z"
"Row49_14",8338,60,0,0.148,0.237,3.382,"2026-06-25T06:10:18.648Z"
"Row49_15",8338,64,0.153,0,0.391,3.382,"2026-06-25T06:10:18.648Z"
"Row49_16",8338,72,0.323,0,0.714,3.382,"2026-06-25T06:10:18.648Z"
"Row49_17",8338,76,0.051,0,0.764,3.382,"2026-06-25T06:10:18.648Z"
"Row49_18",8338,79,0,0.061,0.764,3.443,"2026-06-25T06:10:18.648Z"
"Row49_19",8338,81,0,0.883,0.764,4.326,"2026-06-25T06:10:18.648Z"
"Row49_20",8338,83,0.023,0,0.787,4.326,"2026-06-25T06:10:18.648Z"
"Row49_21",8338,84,0.022,0,0.809,4.326,"2026-06-25T06:10:18.648Z"
"Row49_22",8338,86,0,0.067,0.809,4.394,"2026-06-25T06:10:18.648Z"
"Row49_23",8338,89,0.059,0,0.867,4.394,"2026-06-25T06:10:18.648Z"
"Row49_24",8338,90,0.167,0.067,1.034,4.46,"2026-06-25T06:10:18.648Z"
"Row50_1",8337,8,0,0.039,0,0.039,"2026-06-25T06:10:23.640Z"
"Row50_2",8337,10,0,0.375,0,0.414,"2026-06-25T06:10:23.640Z"
"Row50_3",8337,12,0.029,0,0.029,0.414,"2026-06-25T06:10:23.640Z"
"Row50_4",8337,13,0.406,0,0.434,0.414,"2026-06-25T06:10:23.640Z"
"Row50_5",8337,14,0.026,0,0.46,0.414,"2026-06-25T06:10:23.640Z"
"Row50_6",8337,23,0.077,0,0.538,0.414,"2026-06-25T06:10:23.640Z"
"Row50_7",8337,28,0.034,0,0.572,0.414,"2026-06-25T06:10:23.640Z"
"Row50_8",8337,30,0.174,0,0.747,0.414,"2026-06-25T06:10:23.640Z"
"Row50_9",8337,34,0,0.038,0.747,0.452,"2026-06-25T06:10:23.640Z"
"Row50_10",8337,36,0.059,0,0.805,0.452,"2026-06-25T06:10:23.640Z"
"Row50_11",8337,39,0.866,0,1.672,0.452,"2026-06-25T06:10:23.640Z"
"Row50_12",8337,43,0,0.028,1.672,0.48,"2026-06-25T06:10:23.640Z"
"Row50_13",8337,45,0.5,0,2.172,0.48,"2026-06-25T06:10:23.640Z"
"Row50_14",8337,59,0.052,0,2.224,0.48,"2026-06-25T06:10:23.640Z"
"Row50_15",8337,64,0,0.044,2.224,0.524,"2026-06-25T06:10:23.640Z"
"Row50_16",8337,75,0.05,0,2.274,0.524,"2026-06-25T06:10:23.640Z"
"Row50_17",8337,78,0.147,0,2.421,0.524,"2026-06-25T06:10:23.640Z"
"Row50_18",8337,88,0.035,0,2.455,0.524,"2026-06-25T06:10:23.640Z"
"Row50_19",8337,89,0.814,0,3.269,0.524,"2026-06-25T06:10:23.640Z"
"Row50_20",8337,90,0,0.184,3.269,0.708,"2026-06-25T06:10:23.640Z"
"Row51_1",8339,2,0,0.058,0,0.058,"2026-06-25T09:10:18.388Z"
"Row51_2",8339,6,0.053,0,0.053,0.058,"2026-06-25T09:10:18.388Z"
"Row51_3",8339,7,0,0.207,0.053,0.265,"2026-06-25T09:10:18.388Z"
"Row51_4",8339,8,0,0.146,0.053,0.411,"2026-06-25T09:10:18.388Z"
"Row51_5",8339,14,0.054,0,0.107,0.411,"2026-06-25T09:10:18.388Z"
"Row51_6",8339,19,0.083,0,0.19,0.411,"2026-06-25T09:10:18.388Z"
"Row51_7",8339,20,0.027,0,0.217,0.411,"2026-06-25T09:10:18.388Z"
"Row51_8",8339,30,0.618,0,0.836,0.411,"2026-06-25T09:10:18.388Z"
"Row51_9",8339,34,0,0.018,0.836,0.43,"2026-06-25T09:10:18.388Z"
"Row51_10",8339,39,0.04,0,0.876,0.43,"2026-06-25T09:10:18.388Z"
"Row51_11",8339,42,0.024,0,0.9,0.43,"2026-06-25T09:10:18.388Z"
"Row51_12",8339,43,0.031,0,0.931,0.43,"2026-06-25T09:10:18.388Z"
"Row51_13",8339,45,0.009,0,0.94,0.43,"2026-06-25T09:10:18.388Z"
"Row51_14",8339,51,0.099,0,1.039,0.43,"2026-06-25T09:10:18.388Z"
"Row51_15",8339,60,0,0.165,1.039,0.595,"2026-06-25T09:10:18.388Z"
"Row51_16",8339,63,0.086,0,1.125,0.595,"2026-06-25T09:10:18.388Z"
"Row51_17",8339,86,0,0.005,1.125,0.6,"2026-06-25T09:10:18.388Z"
"Row51_18",8339,88,0,0.032,1.125,0.633,"2026-06-25T09:10:18.388Z"
"Row51_19",8339,90,0,0.365,1.125,0.997,"2026-06-25T09:10:18.388Z"
"Row52_1",8340,7,0.027,0,0.027,0,"2026-06-25T09:10:22.116Z"
"Row52_2",8340,8,0.062,0,0.089,0,"2026-06-25T09:10:22.116Z"
"Row52_3",8340,12,0.037,0,0.126,0,"2026-06-25T09:10:22.116Z"
"Row52_4",8340,15,0.022,0,0.148,0,"2026-06-25T09:10:22.116Z"
"Row52_5",8340,27,0.096,0,0.243,0,"2026-06-25T09:10:22.116Z"
"Row52_6",8340,37,0,0.055,0.243,0.055,"2026-06-25T09:10:22.116Z"
"Row52_7",8340,39,0,0.133,0.243,0.188,"2026-06-25T09:10:22.116Z"
"Row52_8",8340,44,0.013,0,0.257,0.188,"2026-06-25T09:10:22.116Z"
"Row52_9",8340,45,0,0.015,0.257,0.203,"2026-06-25T09:10:22.116Z"
"Row52_10",8340,46,0.11,0,0.366,0.203,"2026-06-25T09:10:22.116Z"
"Row52_11",8340,50,0,0.031,0.366,0.234,"2026-06-25T09:10:22.116Z"
"Row52_12",8340,54,0.013,0,0.379,0.234,"2026-06-25T09:10:22.116Z"
"Row52_13",8340,55,0,0.544,0.379,0.778,"2026-06-25T09:10:22.116Z"
"Row52_14",8340,61,0.03,0.762,0.409,1.54,"2026-06-25T09:10:22.116Z"
"Row52_15",8340,68,0.014,0,0.423,1.54,"2026-06-25T09:10:22.116Z"
"Row52_16",8340,77,0,0.055,0.423,1.595,"2026-06-25T09:10:22.116Z"
"Row52_17",8340,81,0.017,0,0.44,1.595,"2026-06-25T09:10:22.116Z"
"Row52_18",8340,90,0.026,0.313,0.466,1.908,"2026-06-25T09:10:22.116Z"
"Row53_1",8341,2,0.028,0,0.028,0,"2026-06-26T04:10:19.203Z"
"Row53_2",8341,7,0,0.428,0.028,0.428,"2026-06-26T04:10:19.203Z"
"Row53_3",8341,10,0,0.037,0.028,0.465,"2026-06-26T04:10:19.203Z"
"Row53_4",8341,14,0.021,0,0.048,0.465,"2026-06-26T04:10:19.203Z"
"Row53_5",8341,18,0,0.204,0.048,0.668,"2026-06-26T04:10:19.203Z"
"Row53_6",8341,23,0,0.128,0.048,0.796,"2026-06-26T04:10:19.203Z"
"Row53_7",8341,40,0.017,0,0.065,0.796,"2026-06-26T04:10:19.203Z"
"Row53_8",8341,44,0.025,0,0.089,0.796,"2026-06-26T04:10:19.203Z"
"Row53_9",8341,45,0.037,0,0.127,0.796,"2026-06-26T04:10:19.203Z"
"Row53_10",8341,53,0,0.179,0.127,0.975,"2026-06-26T04:10:19.203Z"
"Row53_11",8341,55,0.046,0,0.172,0.975,"2026-06-26T04:10:19.203Z"
"Row53_12",8341,64,0,0.13,0.172,1.105,"2026-06-26T04:10:19.203Z"
"Row53_13",8341,74,0.016,0,0.189,1.105,"2026-06-26T04:10:19.203Z"
"Row53_14",8341,79,0.181,0,0.37,1.105,"2026-06-26T04:10:19.203Z"
"Row53_15",8341,89,0,0.195,0.37,1.3,"2026-06-26T04:10:19.203Z"
"Row53_16",8341,90,0.098,0,0.468,1.3,"2026-06-26T04:10:19.203Z"
"Row54_1",8342,2,0,0.101,0,0.101,"2026-06-26T04:10:22.939Z"
"Row54_2",8342,7,0,0.034,0,0.135,"2026-06-26T04:10:22.939Z"
"Row54_3",8342,9,0.025,0,0.025,0.135,"2026-06-26T04:10:22.939Z"
"Row54_4",8342,14,0,0.022,0.025,0.158,"2026-06-26T04:10:22.939Z"
"Row54_5",8342,25,0,0.088,0.025,0.245,"2026-06-26T04:10:22.939Z"
"Row54_6",8342,32,0.02,0,0.045,0.245,"2026-06-26T04:10:22.939Z"
"Row54_7",8342,35,0,0.028,0.045,0.273,"2026-06-26T04:10:22.939Z"
"Row54_8",8342,38,0,0.022,0.045,0.295,"2026-06-26T04:10:22.939Z"
"Row54_9",8342,45,0,0.072,0.045,0.368,"2026-06-26T04:10:22.939Z"
"Row54_10",8342,54,0.022,0,0.067,0.368,"2026-06-26T04:10:22.939Z"
"Row54_11",8342,62,0.029,0,0.095,0.368,"2026-06-26T04:10:22.939Z"
"Row54_12",8342,63,0,0.059,0.095,0.426,"2026-06-26T04:10:22.939Z"
"Row54_13",8342,73,0.303,0,0.399,0.426,"2026-06-26T04:10:22.939Z"
"Row54_14",8342,76,0,0.18,0.399,0.606,"2026-06-26T04:10:22.939Z"
"Row54_15",8342,77,1.114,0,1.512,0.606,"2026-06-26T04:10:22.939Z"
"Row54_16",8342,90,0,0.043,1.512,0.649,"2026-06-26T04:10:22.939Z"
"Row55_1",8344,2,0.15,0,0.15,0,"2026-06-26T07:10:19.473Z"
"Row55_2",8344,7,0,0.383,0.15,0.383,"2026-06-26T07:10:19.473Z"
"Row55_3",8344,9,0.035,0,0.185,0.383,"2026-06-26T07:10:19.473Z"
"Row55_4",8344,11,0,0.108,0.185,0.492,"2026-06-26T07:10:19.473Z"
"Row55_5",8344,12,0.04,0,0.226,0.492,"2026-06-26T07:10:19.473Z"
"Row55_6",8344,17,0,0.068,0.226,0.559,"2026-06-26T07:10:19.473Z"
"Row55_7",8344,19,0,0.078,0.226,0.637,"2026-06-26T07:10:19.473Z"
"Row55_8",8344,28,0,0.032,0.226,0.669,"2026-06-26T07:10:19.473Z"
"Row55_9",8344,29,0,0.02,0.226,0.689,"2026-06-26T07:10:19.473Z"
"Row55_10",8344,30,0,0.114,0.226,0.804,"2026-06-26T07:10:19.473Z"
"Row55_11",8344,31,0,0.047,0.226,0.851,"2026-06-26T07:10:19.473Z"
"Row55_12",8344,32,0.009,0,0.235,0.851,"2026-06-26T07:10:19.473Z"
"Row55_13",8344,39,0,0.029,0.235,0.88,"2026-06-26T07:10:19.473Z"
"Row55_14",8344,42,0,0.081,0.235,0.96,"2026-06-26T07:10:19.473Z"
"Row55_15",8344,44,0,0.071,0.235,1.031,"2026-06-26T07:10:19.473Z"
"Row55_16",8344,51,0,0.185,0.235,1.216,"2026-06-26T07:10:19.473Z"
"Row55_17",8344,54,0.065,0,0.3,1.216,"2026-06-26T07:10:19.473Z"
"Row55_18",8344,61,0,0.077,0.3,1.293,"2026-06-26T07:10:19.473Z"
"Row55_19",8344,62,0,0.039,0.3,1.332,"2026-06-26T07:10:19.473Z"
"Row55_20",8344,65,0.011,0,0.311,1.332,"2026-06-26T07:10:19.473Z"
"Row55_21",8344,66,0,0.155,0.311,1.487,"2026-06-26T07:10:19.473Z"
"Row55_22",8344,68,0,0.04,0.311,1.527,"2026-06-26T07:10:19.473Z"
"Row55_23",8344,76,0.021,0,0.332,1.527,"2026-06-26T07:10:19.473Z"
"Row55_24",8344,77,0.05,0,0.382,1.527,"2026-06-26T07:10:19.473Z"
"Row55_25",8344,78,0,0.037,0.382,1.564,"2026-06-26T07:10:19.473Z"
"Row55_26",8344,80,0,0.119,0.382,1.684,"2026-06-26T07:10:19.473Z"
"Row55_27",8344,90,0.049,0,0.431,1.684,"2026-06-26T07:10:19.473Z"
"Row56_1",8343,6,0,0.028,0,0.028,"2026-06-26T07:10:23.969Z"
"Row56_2",8343,15,0.022,0,0.022,0.028,"2026-06-26T07:10:23.969Z"
"Row56_3",8343,22,0.117,0,0.14,0.028,"2026-06-26T07:10:23.969Z"
"Row56_4",8343,40,0.008,0,0.148,0.028,"2026-06-26T07:10:23.969Z"
"Row56_5",8343,45,0.062,0.043,0.21,0.071,"2026-06-26T07:10:23.969Z"
"Row56_6",8343,48,0.047,0,0.256,0.071,"2026-06-26T07:10:23.969Z"
"Row56_7",8343,50,0,0.073,0.256,0.144,"2026-06-26T07:10:23.969Z"
"Row56_8",8343,52,0.08,0,0.336,0.144,"2026-06-26T07:10:23.969Z"
"Row56_9",8343,56,0.599,0,0.935,0.144,"2026-06-26T07:10:23.969Z"
"Row56_10",8343,62,0,0.018,0.935,0.162,"2026-06-26T07:10:23.969Z"
"Row56_11",8343,65,0,0.057,0.935,0.219,"2026-06-26T07:10:23.969Z"
"Row56_12",8343,78,0,0.008,0.935,0.227,"2026-06-26T07:10:23.969Z"
"Row56_13",8343,79,0,0.046,0.935,0.273,"2026-06-26T07:10:23.969Z"
"Row56_14",8343,81,0,0.028,0.935,0.301,"2026-06-26T07:10:23.969Z"
"Row56_15",8343,83,0.38,0,1.315,0.301,"2026-06-26T07:10:23.969Z"
"Row56_16",8343,90,0,0.124,1.315,0.424,"2026-06-26T07:10:23.969Z"
"Row57_1",8345,4,0,0.085,0,0.085,"2026-06-26T10:10:19.516Z"
"Row57_2",8345,10,0,0.018,0,0.103,"2026-06-26T10:10:19.516Z"
"Row57_3",8345,23,0,0.015,0,0.118,"2026-06-26T10:10:19.516Z"
"Row57_4",8345,36,0,0.021,0,0.139,"2026-06-26T10:10:19.516Z"
"Row57_5",8345,38,0.05,0,0.05,0.139,"2026-06-26T10:10:19.516Z"
"Row57_6",8345,45,0,0.124,0.05,0.263,"2026-06-26T10:10:19.516Z"
"Row57_7",8345,46,0.004,0,0.054,0.263,"2026-06-26T10:10:19.516Z"
"Row57_8",8345,48,0.025,0,0.078,0.263,"2026-06-26T10:10:19.516Z"
"Row57_9",8345,50,0.041,0,0.119,0.263,"2026-06-26T10:10:19.516Z"
"Row57_10",8345,59,0,0.049,0.119,0.312,"2026-06-26T10:10:19.516Z"
"Row57_11",8345,60,0,0.022,0.119,0.334,"2026-06-26T10:10:19.516Z"
"Row57_12",8345,61,0,0.042,0.119,0.375,"2026-06-26T10:10:19.516Z"
"Row57_13",8345,82,0.067,0,0.186,0.375,"2026-06-26T10:10:19.516Z"
"Row57_14",8345,83,0,0.075,0.186,0.451,"2026-06-26T10:10:19.516Z"
"Row57_15",8345,90,0.065,0.127,0.251,0.578,"2026-06-26T10:10:19.516Z"
"Row58_1",8346,1,0,0.098,0,0.098,"2026-06-26T10:10:29.110Z"
"Row58_2",8346,2,0,0.093,0,0.191,"2026-06-26T10:10:29.110Z"
"Row58_3",8346,3,0,0.063,0,0.254,"2026-06-26T10:10:29.110Z"
"Row58_4",8346,10,0.531,0,0.531,0.254,"2026-06-26T10:10:29.110Z"
"Row58_5",8346,13,0,0.223,0.531,0.477,"2026-06-26T10:10:29.110Z"
"Row58_6",8346,29,0,0.084,0.531,0.561,"2026-06-26T10:10:29.110Z"
"Row58_7",8346,31,1.095,0,1.626,0.561,"2026-06-26T10:10:29.110Z"
"Row58_8",8346,40,0.057,0,1.683,0.561,"2026-06-26T10:10:29.110Z"
"Row58_9",8346,43,0.018,0,1.702,0.561,"2026-06-26T10:10:29.110Z"
"Row58_10",8346,45,0,0.141,1.702,0.702,"2026-06-26T10:10:29.110Z"
"Row58_11",8346,49,0,0.054,1.702,0.757,"2026-06-26T10:10:29.110Z"
"Row58_12",8346,62,0,0.319,1.702,1.076,"2026-06-26T10:10:29.110Z"
"Row58_13",8346,63,0,0.814,1.702,1.89,"2026-06-26T10:10:29.110Z"
"Row58_14",8346,66,0,0.041,1.702,1.931,"2026-06-26T10:10:29.110Z"
"Row58_15",8346,72,0.023,0,1.724,1.931,"2026-06-26T10:10:29.110Z"
"Row58_16",8346,77,0,0.04,1.724,1.971,"2026-06-26T10:10:29.110Z"
"Row58_17",8346,81,0.04,0,1.765,1.971,"2026-06-26T10:10:29.110Z"
"Row58_18",8346,90,0.573,0.083,2.337,2.054,"2026-06-26T10:10:29.110Z"
"Row59_1",8347,1,0,0.038,0,0.038,"2026-06-27T03:10:19.706Z"
"Row59_2",8347,4,0,0.113,0,0.15,"2026-06-27T03:10:19.706Z"
"Row59_3",8347,5,0,0.02,0,0.17,"2026-06-27T03:10:19.706Z"
"Row59_4",8347,7,0,0.088,0,0.258,"2026-06-27T03:10:19.706Z"
"Row59_5",8347,8,0,0.038,0,0.295,"2026-06-27T03:10:19.706Z"
"Row59_6",8347,11,0.021,0,0.021,0.295,"2026-06-27T03:10:19.706Z"
"Row59_7",8347,13,0,0.142,0.021,0.437,"2026-06-27T03:10:19.706Z"
"Row59_8",8347,14,0.256,0,0.276,0.437,"2026-06-27T03:10:19.706Z"
"Row59_9",8347,17,0,0.123,0.276,0.56,"2026-06-27T03:10:19.706Z"
"Row59_10",8347,19,0.029,0,0.305,0.56,"2026-06-27T03:10:19.706Z"
"Row59_11",8347,20,0,0.114,0.305,0.674,"2026-06-27T03:10:19.706Z"
"Row59_12",8347,21,0.103,0,0.408,0.674,"2026-06-27T03:10:19.706Z"
"Row59_13",8347,23,0,0.132,0.408,0.806,"2026-06-27T03:10:19.706Z"
"Row59_14",8347,24,0,0.024,0.408,0.83,"2026-06-27T03:10:19.706Z"
"Row59_15",8347,32,0,0.09,0.408,0.92,"2026-06-27T03:10:19.706Z"
"Row59_16",8347,35,0,0.043,0.408,0.963,"2026-06-27T03:10:19.706Z"
"Row59_17",8347,45,0,0.091,0.408,1.053,"2026-06-27T03:10:19.706Z"
"Row59_18",8347,50,0.788,0,1.196,1.053,"2026-06-27T03:10:19.706Z"
"Row59_19",8347,55,0.07,0,1.267,1.053,"2026-06-27T03:10:19.706Z"
"Row59_20",8347,56,0,0.04,1.267,1.094,"2026-06-27T03:10:19.706Z"
"Row59_21",8347,64,0.025,0.077,1.292,1.171,"2026-06-27T03:10:19.706Z"
"Row59_22",8347,72,0.29,0,1.582,1.171,"2026-06-27T03:10:19.706Z"
"Row59_23",8347,79,0.07,0,1.652,1.171,"2026-06-27T03:10:19.706Z"
"Row59_24",8347,87,0.036,0,1.688,1.171,"2026-06-27T03:10:19.706Z"
"Row59_25",8347,90,0,0.139,1.688,1.31,"2026-06-27T03:10:19.706Z"
"Row60_1",8348,3,0.046,0,0.046,0,"2026-06-27T03:10:32.400Z"
"Row60_2",8348,4,0.549,0,0.596,0,"2026-06-27T03:10:32.400Z"
"Row60_3",8348,14,0.128,0,0.724,0,"2026-06-27T03:10:32.400Z"
"Row60_4",8348,17,0.071,0,0.794,0,"2026-06-27T03:10:32.400Z"
"Row60_5",8348,20,0,0.067,0.794,0.067,"2026-06-27T03:10:32.400Z"
"Row60_6",8348,33,0.082,0,0.877,0.067,"2026-06-27T03:10:32.400Z"
"Row60_7",8348,41,0,0.06,0.877,0.127,"2026-06-27T03:10:32.400Z"
"Row60_8",8348,45,0.126,0,1.003,0.127,"2026-06-27T03:10:32.400Z"
"Row60_9",8348,46,0.02,0,1.023,0.127,"2026-06-27T03:10:32.400Z"
"Row60_10",8348,51,0.355,0,1.378,0.127,"2026-06-27T03:10:32.400Z"
"Row60_11",8348,53,0,0.019,1.378,0.146,"2026-06-27T03:10:32.400Z"
"Row60_12",8348,54,0.142,0,1.52,0.146,"2026-06-27T03:10:32.400Z"
"Row60_13",8348,56,0.41,0,1.93,0.146,"2026-06-27T03:10:32.400Z"
"Row60_14",8348,59,0.022,0,1.952,0.146,"2026-06-27T03:10:32.400Z"
"Row60_15",8348,62,0.064,0,2.016,0.146,"2026-06-27T03:10:32.400Z"
"Row60_16",8348,71,0.137,0,2.154,0.146,"2026-06-27T03:10:32.400Z"
"Row60_17",8348,73,0,0.025,2.154,0.171,"2026-06-27T03:10:32.400Z"
"Row60_18",8348,74,0.12,0,2.274,0.171,"2026-06-27T03:10:32.400Z"
"Row60_19",8348,77,0.109,0,2.383,0.171,"2026-06-27T03:10:32.400Z"
"Row60_20",8348,79,0.318,0,2.701,0.171,"2026-06-27T03:10:32.400Z"
"Row60_21",8348,82,0.04,0,2.741,0.171,"2026-06-27T03:10:32.400Z"
"Row60_22",8348,86,0.095,0,2.836,0.171,"2026-06-27T03:10:32.400Z"
"Row60_23",8348,88,0.028,0,2.863,0.171,"2026-06-27T03:10:32.400Z"
"Row60_24",8348,90,0.167,0,3.031,0.171,"2026-06-27T03:10:32.400Z"
"Row61_1",8349,18,0,0.062,0,0.062,"2026-06-27T08:10:19.817Z"
"Row61_2",8349,22,0.023,0,0.023,0.062,"2026-06-27T08:10:19.817Z"
"Row61_3",8349,34,0.038,0,0.061,0.062,"2026-06-27T08:10:19.817Z"
"Row61_4",8349,39,0.051,0,0.112,0.062,"2026-06-27T08:10:19.817Z"
"Row61_5",8349,42,0.017,0,0.13,0.062,"2026-06-27T08:10:19.817Z"
"Row61_6",8349,45,0,0.125,0.13,0.187,"2026-06-27T08:10:19.817Z"
"Row61_7",8349,47,0,0.013,0.13,0.2,"2026-06-27T08:10:19.817Z"
"Row61_8",8349,48,0.153,0,0.282,0.2,"2026-06-27T08:10:19.817Z"
"Row61_9",8349,50,0.024,0,0.306,0.2,"2026-06-27T08:10:19.817Z"
"Row61_10",8349,53,0.077,0,0.383,0.2,"2026-06-27T08:10:19.817Z"
"Row61_11",8349,57,0.027,0,0.41,0.2,"2026-06-27T08:10:19.817Z"
"Row61_12",8349,67,0,0.037,0.41,0.237,"2026-06-27T08:10:19.817Z"
"Row61_13",8349,75,0.771,0,1.18,0.237,"2026-06-27T08:10:19.817Z"
"Row61_14",8349,77,0.027,0,1.207,0.237,"2026-06-27T08:10:19.817Z"
"Row61_15",8349,79,0.042,0,1.249,0.237,"2026-06-27T08:10:19.817Z"
"Row61_16",8349,83,0,0.029,1.249,0.266,"2026-06-27T08:10:19.817Z"
"Row61_17",8349,84,0.015,0,1.264,0.266,"2026-06-27T08:10:19.817Z"
"Row61_18",8349,85,0.041,0,1.305,0.266,"2026-06-27T08:10:19.817Z"
"Row61_19",8349,86,0.218,0,1.523,0.266,"2026-06-27T08:10:19.817Z"
"Row61_20",8349,90,0,0.136,1.523,0.402,"2026-06-27T08:10:19.817Z"
"Row62_1",8350,17,0,0.029,0,0.029,"2026-06-27T08:10:31.799Z"
"Row62_2",8350,20,0,0.124,0,0.153,"2026-06-27T08:10:31.799Z"
"Row62_3",8350,32,0.071,0,0.071,0.153,"2026-06-27T08:10:31.799Z"
"Row62_4",8350,36,0.019,0,0.09,0.153,"2026-06-27T08:10:31.799Z"
"Row62_5",8350,39,0.009,0,0.099,0.153,"2026-06-27T08:10:31.799Z"
"Row62_6",8350,42,0,0.143,0.099,0.296,"2026-06-27T08:10:31.799Z"
"Row62_7",8350,45,0,0.012,0.099,0.308,"2026-06-27T08:10:31.799Z"
"Row62_8",8350,63,0,0.171,0.099,0.478,"2026-06-27T08:10:31.799Z"
"Row62_9",8350,64,0.083,0,0.183,0.478,"2026-06-27T08:10:31.799Z"
"Row62_10",8350,85,0.018,0,0.201,0.478,"2026-06-27T08:10:31.799Z"
"Row62_11",8350,86,0,0.382,0.201,0.861,"2026-06-27T08:10:31.799Z"
"Row63_1",8351,5,0.167,0,0.167,0,"2026-06-27T11:10:19.753Z"
"Row63_2",8351,11,0,0.95,0.167,0.95,"2026-06-27T11:10:19.753Z"
"Row63_3",8351,14,0,0.192,0.167,1.141,"2026-06-27T11:10:19.753Z"
"Row63_4",8351,17,0.042,0,0.209,1.141,"2026-06-27T11:10:19.753Z"
"Row63_5",8351,21,0.035,0,0.244,1.141,"2026-06-27T11:10:19.753Z"
"Row63_6",8351,30,0.019,0,0.263,1.141,"2026-06-27T11:10:19.753Z"
"Row63_7",8351,34,0,0.052,0.263,1.193,"2026-06-27T11:10:19.753Z"
"Row63_8",8351,39,0.009,0,0.272,1.193,"2026-06-27T11:10:19.753Z"
"Row63_9",8351,41,0.02,0,0.291,1.193,"2026-06-27T11:10:19.753Z"
"Row63_10",8351,45,0.024,0.125,0.315,1.319,"2026-06-27T11:10:19.753Z"
"Row63_11",8351,46,0,0.059,0.315,1.378,"2026-06-27T11:10:19.753Z"
"Row63_12",8351,49,0.072,0,0.387,1.378,"2026-06-27T11:10:19.753Z"
"Row63_13",8351,52,0.205,0,0.591,1.378,"2026-06-27T11:10:19.753Z"
"Row63_14",8351,55,0,0.029,0.591,1.406,"2026-06-27T11:10:19.753Z"
"Row63_15",8351,62,0.079,0,0.67,1.406,"2026-06-27T11:10:19.753Z"
"Row63_16",8351,68,0.038,0,0.708,1.406,"2026-06-27T11:10:19.753Z"
"Row63_17",8351,72,0.07,0,0.778,1.406,"2026-06-27T11:10:19.753Z"
"Row63_18",8351,76,0,0.04,0.778,1.446,"2026-06-27T11:10:19.753Z"
"Row63_19",8351,84,0.036,0,0.815,1.446,"2026-06-27T11:10:19.753Z"
"Row63_20",8351,90,0,0.517,0.815,1.963,"2026-06-27T11:10:19.753Z"
"Row64_1",8352,4,0,0.021,0,0.021,"2026-06-27T11:10:29.532Z"
"Row64_2",8352,11,0,0.479,0,0.501,"2026-06-27T11:10:29.532Z"
"Row64_3",8352,12,0,0.094,0,0.595,"2026-06-27T11:10:29.532Z"
"Row64_4",8352,16,0,0.081,0,0.676,"2026-06-27T11:10:29.532Z"
"Row64_5",8352,19,0,0.047,0,0.724,"2026-06-27T11:10:29.532Z"
"Row64_6",8352,28,0,0.504,0,1.227,"2026-06-27T11:10:29.532Z"
"Row64_7",8352,31,0,0.121,0,1.348,"2026-06-27T11:10:29.532Z"
"Row64_8",8352,39,0,0.031,0,1.379,"2026-06-27T11:10:29.532Z"
"Row64_9",8352,42,0,0.099,0,1.478,"2026-06-27T11:10:29.532Z"
"Row64_10",8352,43,0,0.113,0,1.591,"2026-06-27T11:10:29.532Z"
"Row64_11",8352,45,0,0.301,0,1.893,"2026-06-27T11:10:29.532Z"
"Row64_12",8352,47,0,0.019,0,1.912,"2026-06-27T11:10:29.532Z"
"Row64_13",8352,50,0,0.149,0,2.061,"2026-06-27T11:10:29.532Z"
"Row64_14",8352,55,0.076,0,0.076,2.061,"2026-06-27T11:10:29.532Z"
"Row64_15",8352,59,0.011,0,0.087,2.061,"2026-06-27T11:10:29.532Z"
"Row64_16",8352,60,0,0.031,0.087,2.092,"2026-06-27T11:10:29.532Z"
"Row64_17",8352,61,0,0.026,0.087,2.118,"2026-06-27T11:10:29.532Z"
"Row64_18",8352,62,0,0.147,0.087,2.265,"2026-06-27T11:10:29.532Z"
"Row64_19",8352,65,0,0.169,0.087,2.434,"2026-06-27T11:10:29.532Z"
"Row64_20",8352,66,0,0.273,0.087,2.707,"2026-06-27T11:10:29.532Z"
"Row64_21",8352,74,0,0.171,0.087,2.878,"2026-06-27T11:10:29.532Z"
