"row ID","event_id","sequence","received_at","xg","gml","min","sit","body","home","type","xgot","added","player_id","gm_x","gm_y","gm_z","pos_x","pos_y","pos_z","block_x","block_y","block_z","gtype"
"Row58_24",8346,23,"2026-06-26T10:10:29.110Z",0.5308,"low-centre",10,"assisted","left-foot",1,"goal",0.3164,,597,0,48.6,15.8,7.6,51.2,0,,,,"regular"
"Row58_25",8346,24,"2026-06-26T10:10:29.110Z",0.0634,"low-right",3,"corner","left-foot",0,"goal",0.3312,,3385,0,46.2,7.6,3.8,65,0,,,,"regular"
"Row58_26",8346,25,"2026-06-26T10:10:29.110Z",0.0926,"low-left",2,"corner","right-foot",0,"save",0.3043,,3385,0,52.7,1.9,12.7,43.3,0,1.5,49.1,0,
"Row58_27",8346,26,"2026-06-26T10:10:29.110Z",0.0982,"low-right",1,"assisted","right-foot",0,"block",,,2878,0,48.1,19,13.8,63.3,0,8.4,58.8,0,
"Row59_1",8347,0,"2026-06-27T03:10:19.706Z",0.1085,"low-right",90,"assisted","head",0,"goal",0.6735,4,4324,0,46.5,19,10.7,50.6,0,,,,"regular"
"Row59_2",8347,1,"2026-06-27T03:10:19.706Z",0.0304,"high",90,"assisted","left-foot",0,"miss",,2,7994,0,51.6,91.7,21,26.2,0,,,,
"Row59_3",8347,2,"2026-06-27T03:10:19.706Z",0.0361,"high",87,"regular","right-foot",1,"miss",,,2056,0,46.1,81.9,24.3,47.2,0,,,,
"Row59_4",8347,3,"2026-06-27T03:10:19.706Z",0.0705,"low-centre",79,"assisted","right-foot",1,"block",,,3673,0,48.5,19,19.8,47.3,0,12.3,48.9,0,
"Row59_5",8347,4,"2026-06-27T03:10:19.706Z",0.2901,"low-centre",72,"assisted","left-foot",1,"save",0.3463,,3651,0,50.7,3.2,11.8,60.5,0,3.3,54.5,0,
"Row59_6",8347,5,"2026-06-27T03:10:19.706Z",0.0773,"low-left",64,"regular","right-foot",0,"block",,,594,0,52.6,19,14.4,46.4,0,12,46.6,0,
"Row59_7",8347,6,"2026-06-27T03:10:19.706Z",0.025,"low-left",64,"assisted","left-foot",1,"block",,,3651,0,53,19,13.3,69.5,0,12,67.3,0,
"Row59_8",8347,7,"2026-06-27T03:10:19.706Z",0.0401,"close-high",56,"assisted","right-foot",0,"miss",,,594,0,44.5,50,21.3,39.1,0,,,,
"Row59_9",8347,8,"2026-06-27T03:10:19.706Z",0.0704,"right",55,"corner","head",1,"miss",,,2590,0,37.7,2.8,5.1,42.7,0,,,,
"Row59_10",8347,9,"2026-06-27T03:10:19.706Z",0.7884,"low-right",50,"penalty","right-foot",1,"save",0.6329,,531,0,47.2,7,11.5,50,0,0.2,49.6,0,
"Row59_11",8347,10,"2026-06-27T03:10:19.706Z",0.0909,"high",45,"assisted","right-foot",0,"miss",,1,2467,0,52.1,77.8,15,60.9,0,,,,
"Row59_12",8347,11,"2026-06-27T03:10:19.706Z",0.0426,"high",35,"assisted","right-foot",0,"miss",,,591,0,48.9,87.5,19.5,52.1,0,,,,
"Row59_13",8347,12,"2026-06-27T03:10:19.706Z",0.0896,"low-left",32,"assisted","left-foot",0,"goal",0.6609,,2253,0,53.1,5.7,15,61.9,0,,,,"regular"
"Row59_14",8347,13,"2026-06-27T03:10:19.706Z",0.0243,"high",24,"assisted","left-foot",0,"miss",,,7994,0,52.3,68.1,24.7,31.3,0,,,,
"Row59_15",8347,14,"2026-06-27T03:10:19.706Z",0.0231,"left",23,"corner","right-foot",0,"miss",,,4324,0,81.7,15.3,27.4,55.4,0,14.9,49.6,0,
"Row59_16",8347,15,"2026-06-27T03:10:19.706Z",0.1088,"low-centre",23,"corner","right-foot",0,"block",,,2467,0,48.6,19,13.9,50.5,0,7.2,50.9,0,
"Row59_17",8347,16,"2026-06-27T03:10:19.706Z",0.1029,"low-left",21,"assisted","right-foot",1,"goal",0.2367,,3021,0,52.8,1.3,14.7,44.6,0,,,,"regular"
"Row59_18",8347,17,"2026-06-27T03:10:19.706Z",0.1141,"low-left",20,"fast-break","left-foot",0,"goal",0.7079,,2253,0,53.7,10.1,22.9,59.1,0,,,,"regular"
"Row59_19",8347,18,"2026-06-27T03:10:19.706Z",0.0289,"low-centre",19,"fast-break","right-foot",1,"block",,,3021,0,50.2,19,27.5,43.6,0,18.4,45.7,0,
"Row59_20",8347,19,"2026-06-27T03:10:19.706Z",0.1226,"low-left",17,"fast-break","right-foot",0,"save",0.1536,,594,0,52.4,7,8.6,33.6,0,1.2,46.6,0,
"Row59_21",8347,20,"2026-06-27T03:10:19.706Z",0.2557,"high",14,"set-piece","right-foot",1,"miss",,,531,0,45.4,63.9,9.4,48.7,0,,,,
"Row59_22",8347,21,"2026-06-27T03:10:19.706Z",0.1422,"low-centre",13,"assisted","left-foot",0,"block",,,2467,0,49.6,19,9.8,38.7,0,6.7,42.4,0,
"Row59_23",8347,22,"2026-06-27T03:10:19.706Z",0.0205,"low-right",11,"regular","left-foot",1,"save",0.0521,,2850,0,47.7,2.5,29.7,49.1,0,1.6,48.6,0,
"Row59_24",8347,23,"2026-06-27T03:10:19.706Z",0.0376,"low-right",8,"assisted","right-foot",0,"save",0.0697,,4324,0,47.4,3.2,25,40.7,0,1.5,50,0,
"Row59_25",8347,24,"2026-06-27T03:10:19.706Z",0.0877,"low-left",7,"assisted","right-foot",0,"goal",0.5125,,2253,0,53.2,19.6,11,66.7,0,,,,"regular"
"Row59_26",8347,25,"2026-06-27T03:10:19.706Z",0.0197,"low-centre",5,"corner","right-foot",0,"save",0.026,,4324,0,48.4,5.1,28.1,43,0,1.6,49.6,0,
"Row59_27",8347,26,"2026-06-27T03:10:19.706Z",0.1125,"high-right",4,"regular","right-foot",0,"save",0.1417,,1064,0,47.3,22.2,15.5,60.8,0,1,52.3,0,
"Row59_28",8347,27,"2026-06-27T03:10:19.706Z",0.0377,"high-centre",1,"fast-break","right-foot",0,"save",0.0482,,594,0,49.1,25.3,6.3,74,0,0.7,54.1,0,
"Row60_1",8348,0,"2026-06-27T03:10:32.400Z",0.0787,"low-right",90,"assisted","right-foot",1,"save",0.3375,5,810,0,46.9,3.8,12.6,34,0,1.6,47.8,0,
"Row60_2",8348,1,"2026-06-27T03:10:32.400Z",0.0115,"low-centre",90,"regular","left-foot",1,"save",0.0186,2,1771,0,48.5,6.3,21.4,72,0,1.8,52.5,0,
"Row60_3",8348,2,"2026-06-27T03:10:32.400Z",0.0772,"low-centre",90,"set-piece","head",1,"save",0.0301,1,2471,0,49.4,6.3,10.4,53.4,0,1.1,50.4,0,
"Row60_4",8348,3,"2026-06-27T03:10:32.400Z",0.0276,"low-centre",88,"assisted","left-foot",1,"block",,,1771,0,49.5,19,27.7,48.7,0,15.8,49.5,0,
"Row60_5",8348,4,"2026-06-27T03:10:32.400Z",0.0949,"low-right",86,"corner","left-foot",1,"block",,,7879,0,46.5,19,11,40.9,0,6,46.6,0,
"Row60_6",8348,5,"2026-06-27T03:10:32.400Z",0.0398,"high-right",82,"assisted","right-foot",1,"goal",0.1583,,810,0,47,24.7,20.2,66.9,0,,,,"regular"
"Row60_7",8348,6,"2026-06-27T03:10:32.400Z",0.0811,"low-left",79,"assisted","right-foot",1,"save",0.5793,,2471,0,54.4,17.7,14.9,35.5,0,2,48.2,0,
"Row60_8",8348,7,"2026-06-27T03:10:32.400Z",0.2368,"high-centre",79,"corner","head",1,"save",0.192,,3864,0,51.2,25.3,7.3,45.2,0,1.2,48.4,0,
"Row60_9",8348,8,"2026-06-27T03:10:32.400Z",0.1092,"low-centre",77,"assisted","right-foot",1,"block",,,2471,0,51.3,19,10.7,53.8,0,9.2,53.1,0,
"Row60_10",8348,9,"2026-06-27T03:10:32.400Z",0.0663,"high-left",74,"assisted","right-foot",1,"miss",,,2233,0,62.9,81.9,21.3,60.2,0,,,,
"Row60_11",8348,10,"2026-06-27T03:10:32.400Z",0.054,"low-left",74,"assisted","left-foot",1,"block",,,1771,0,54.1,19,18.8,46.6,0,8.5,46.2,0,
"Row60_12",8348,11,"2026-06-27T03:10:32.400Z",0.0248,"left",73,"assisted","left-foot",0,"miss",,,54111,0,62,2.8,12.6,66.7,0,10.3,61.6,0,
"Row60_13",8348,12,"2026-06-27T03:10:32.400Z",0.1374,"low-left",71,"assisted","left-foot",1,"goal",0.7066,,1771,0,53.9,18.4,15.3,49.6,0,,,,"regular"
"Row60_14",8348,13,"2026-06-27T03:10:32.400Z",0.0639,"right",62,"throw-in-set-piece","left-foot",1,"miss",,,1771,0,37.8,8.3,15.6,35.8,0,7.7,47.5,0,
"Row60_15",8348,14,"2026-06-27T03:10:32.400Z",0.0225,"high-left",59,"assisted","left-foot",1,"goal",0.6534,,1771,0,53.8,24.7,21.7,68.2,0,,,,"regular"
"Row60_16",8348,15,"2026-06-27T03:10:32.400Z",0.41,"high-centre",56,"assisted","right-foot",1,"goal",0.956,,1787,0,51.8,27.9,3.4,50.5,0,,,,"regular"
"Row60_17",8348,16,"2026-06-27T03:10:32.400Z",0.1418,"low-centre",54,"fast-break","right-foot",1,"save",0.0904,,1787,0,49.7,3.8,13.5,62.2,0,2.9,53.6,0,
"Row60_18",8348,17,"2026-06-27T03:10:32.400Z",0.0194,"low-right",53,"assisted","right-foot",0,"save",0.0712,,8100,0,46.8,15.2,20.1,18.8,0,1.8,46.7,0,
"Row60_19",8348,18,"2026-06-27T03:10:32.400Z",0.3553,"high-right",51,"assisted","right-foot",1,"miss",,,7879,0,36.3,86.1,7.1,46.4,0,,,,
"Row60_20",8348,19,"2026-06-27T03:10:32.400Z",0.0199,"left",46,"assisted","left-foot",1,"miss",,,4743,0,66.9,1.4,20.9,64.9,0,,,,
"Row60_21",8348,20,"2026-06-27T03:10:32.400Z",0.0077,"high-right",45,"corner","right-foot",1,"miss",,6,2228,0,39.7,95.8,26,39.9,0,,,,
"Row60_22",8348,21,"2026-06-27T03:10:32.400Z",0.0758,"left",45,"corner","head",1,"miss",,2,1106,0,86.2,5.6,8.1,51.5,0,3.7,18.6,0,
"Row60_23",8348,22,"2026-06-27T03:10:32.400Z",0.0424,"close-high",45,"assisted","right-foot",1,"miss",,1,7879,0,45.4,58.3,12.1,35.8,0,,,,
"Row60_24",8348,23,"2026-06-27T03:10:32.400Z",0.0298,"low-centre",41,"corner","right-foot",0,"block",,,8100,0,50.4,19,21,31.6,0,12.4,39,0,
"Row60_25",8348,24,"2026-06-27T03:10:32.400Z",0.0306,"low-left",41,"corner","left-foot",0,"block",,,3221,0,54.7,19,21.2,32.5,0,17.3,34.8,0,
"Row60_26",8348,25,"2026-06-27T03:10:32.400Z",0.0824,"close-right",33,"assisted","left-foot",1,"miss",,,3728,0,42.4,2.8,14.5,39.4,0,,,,
"Row60_27",8348,26,"2026-06-27T03:10:32.400Z",0.0226,"low-left",20,"set-piece","right-foot",0,"block",,,8100,0,52,19,20.7,30.3,0,17.1,33.4,0,
"Row60_28",8348,27,"2026-06-27T03:10:32.400Z",0.044,"low-left",20,"free-kick","right-foot",0,"block",,,8100,0,53.5,13.9,21.4,27.1,0,14.9,33.4,0,
"Row60_29",8348,28,"2026-06-27T03:10:32.400Z",0.071,"high",17,"throw-in-set-piece","right-foot",1,"miss",,,1787,0,45.4,61.1,6,66.7,0,,,,
"Row60_30",8348,29,"2026-06-27T03:10:32.400Z",0.0174,"close-left",14,"set-piece","right-foot",1,"miss",,,15372,0,58.8,29.2,26.9,51.3,0,,,,
"Row60_31",8348,30,"2026-06-27T03:10:32.400Z",0.1102,"high-left",14,"free-kick","right-foot",1,"save",0.2709,,7879,0,53.9,20.9,20.2,59.2,0,1.2,48.9,0,
"Row60_32",8348,31,"2026-06-27T03:10:32.400Z",0.5136,"high-right",4,"corner","right-foot",1,"goal",0.9177,,4743,0,47.1,24.7,3.9,49.4,0,,,,"regular"
"Row60_33",8348,32,"2026-06-27T03:10:32.400Z",0.0359,"low-centre",4,"corner","head",1,"block",,,15372,0,51.1,19,8.7,44.3,0,3.1,47.3,0,
"Row60_34",8348,33,"2026-06-27T03:10:32.400Z",0.0464,"left",3,"corner","right-foot",1,"miss",,,3800,0,60.8,19,18.7,54.3,0,9.5,47.6,0,
"Row61_1",8349,0,"2026-06-27T08:10:19.817Z",0.1358,"low-centre",90,"assisted","right-foot",0,"save",0.0955,2,8256,0,50.1,1.3,13.1,51.4,0,1.5,50.5,0,
"Row61_2",8349,1,"2026-06-27T08:10:19.817Z",0.2177,"low-centre",86,"assisted","right-foot",1,"block",,,6789,0,49.2,19,15.3,48.9,0,10.8,49.5,0,
"Row61_3",8349,2,"2026-06-27T08:10:19.817Z",0.0412,"left",85,"assisted","left-foot",1,"miss",,,6645,0,98.7,8.3,7.7,66.9,0,5.8,0.3,0,
"Row61_4",8349,3,"2026-06-27T08:10:19.817Z",0.0147,"high-right",84,"regular","right-foot",1,"miss",,,22076,0,31.1,66.7,26,49.3,0,,,,
"Row61_5",8349,4,"2026-06-27T08:10:19.817Z",0.0287,"low-right",83,"assisted","left-foot",0,"block",,,7991,0,47.5,19,26.8,54.3,0,21.9,54,0,
"Row61_6",8349,5,"2026-06-27T08:10:19.817Z",0.042,"low-centre",79,"assisted","left-foot",1,"block",,,22074,0,51.1,19,18.5,65.4,0,15,62.3,0,
"Row61_7",8349,6,"2026-06-27T08:10:19.817Z",0.0268,"low-right",77,"assisted","right-foot",1,"block",,,11206,0,47.4,19,20.3,32.3,0,11.6,41,0,
"Row61_8",8349,7,"2026-06-27T08:10:19.817Z",0.1358,"high",75,"corner","head",1,"miss",,,22089,0,44.5,68.1,4.8,56.2,0,,,,
"Row61_9",8349,8,"2026-06-27T08:10:19.817Z",0.6348,"low-centre",75,"fast-break","right-foot",1,"save",0.3415,,22077,0,50.5,6.3,9.8,54.3,0,3.4,52.2,0,
"Row61_10",8349,9,"2026-06-27T08:10:19.817Z",0.037,"high-left",67,"assisted","right-foot",0,"save",0.1951,,8131,0,52.8,24.7,11.6,69.9,0,1.5,52.7,0,
"Row61_11",8349,10,"2026-06-27T08:10:19.817Z",0.0271,"right",57,"regular","right-foot",1,"miss",,,3314,0,34.8,31.9,23.1,43.5,0,,,,
"Row61_12",8349,11,"2026-06-27T08:10:19.817Z",0.0768,"low-centre",53,"assisted","left-foot",1,"block",,,7073,0,50.2,19,11.2,59.4,0,9.3,57.8,0,
"Row61_13",8349,12,"2026-06-27T08:10:19.817Z",0.0237,"close-high-left",50,"assisted","left-foot",1,"miss",,,22076,0,56.1,47.2,28,56.7,0,,,,
"Row61_14",8349,13,"2026-06-27T08:10:19.817Z",0.1526,"low-centre",48,"assisted","right-foot",1,"save",0.22,,5331,0,51.5,1.9,14.1,55,0,1.9,51.4,0,
"Row61_15",8349,14,"2026-06-27T08:10:19.817Z",0.0134,"left",47,"corner","head",0,"miss",,,7886,0,67.4,12.5,9.3,60.5,0,10.5,54.3,0,
"Row61_16",8349,15,"2026-06-27T08:10:19.817Z",0.0065,"low-centre",45,"set-piece","right-foot",0,"block",,4,1418,0,51.6,19,24.2,57.9,0,22,57,0,
"Row61_17",8349,16,"2026-06-27T08:10:19.817Z",0.1182,"high-centre",45,"assisted","head",0,"save",0.0358,2,7998,0,50.2,28.5,9.2,45.4,0,1.8,48.6,0,
"Row61_18",8349,17,"2026-06-27T08:10:19.817Z",0.0171,"left",42,"regular","right-foot",1,"miss",,,22075,0,61.7,12.5,22.8,38.3,0,,,,
"Row61_19",8349,18,"2026-06-27T08:10:19.817Z",0.0515,"high-left",39,"corner","head",1,"miss",,,11206,0,70.6,41.7,9,50.9,0,,,,
"Row61_20",8349,19,"2026-06-27T08:10:19.817Z",0.0376,"low-left",34,"assisted","left-foot",1,"block",,,5331,0,53.1,19,13.3,36.7,0,11.5,38.1,0,
"Row61_21",8349,20,"2026-06-27T08:10:19.817Z",0.0234,"close-left",22,"assisted","left-foot",1,"miss",,,22075,0,57.1,4.2,8.5,25.9,0,0.2,43.5,0,
"Row61_22",8349,21,"2026-06-27T08:10:19.817Z",0.0622,"low-left",18,"assisted","left-foot",0,"block",,,7999,0,52.4,19,10.3,30.6,0,7.7,34.8,0,
"Row62_1",8350,0,"2026-06-27T08:10:31.799Z",0.3823,"high",86,"assisted","right-foot",0,"post",,,749,0,52.6,39.9,15.7,49,0,,,,
"Row62_2",8350,1,"2026-06-27T08:10:31.799Z",0.0184,"low-left",85,"assisted","right-foot",1,"save",0.1019,,61,0,53.6,13.9,29.9,53.6,0,1.8,50.9,0,
"Row62_3",8350,2,"2026-06-27T08:10:31.799Z",0.0832,"high-left",64,"assisted","left-foot",1,"miss",,,1973,0,62.2,97.2,3.9,39.7,0,,,,
"Row62_4",8350,3,"2026-06-27T08:10:31.799Z",0.1709,"close-high-right",63,"assisted","right-foot",0,"miss",,,746,0,42.4,47.2,13.5,53.8,0,,,,
"Row62_5",8350,4,"2026-06-27T08:10:31.799Z",0.0118,"right",45,"assisted","left-foot",0,"miss",,8,3890,0,37,18.1,31.8,39.9,0,,,,
"Row62_6",8350,5,"2026-06-27T08:10:31.799Z",0.1426,"low-left",42,"assisted","right-foot",0,"goal",0.2168,,769,0,53.7,4.4,14.1,54.3,0,,,,"regular"
"Row62_7",8350,6,"2026-06-27T08:10:31.799Z",0.0089,"left",39,"fast-break","right-foot",1,"miss",,,8000,0,63.9,5.6,56.9,49.5,0,7,42.1,0,
"Row62_8",8350,7,"2026-06-27T08:10:31.799Z",0.0191,"high",36,"assisted","right-foot",1,"miss",,,723,0,47.2,70.8,27.5,54.6,0,,,,
"Row62_9",8350,8,"2026-06-27T08:10:31.799Z",0.0714,"low-centre",32,"set-piece","right-foot",1,"block",,,2908,0,49.4,19,14.3,34.6,0,12.1,37,0,
"Row62_10",8350,9,"2026-06-27T08:10:31.799Z",0.1242,"left",20,"corner","head",0,"miss",,,740,0,79.8,11.1,4.5,56.3,0,7.3,44,0,
"Row62_11",8350,10,"2026-06-27T08:10:31.799Z",0.029,"low-centre",17,"assisted","left-foot",0,"block",,,745,0,50.6,19,14.7,72.3,0,10.5,65.7,0,
"Row63_1",8351,0,"2026-06-27T11:10:19.753Z",0.2351,"high",90,"corner","head",0,"post",,7,53951,0,53.1,39.2,5,47.1,0,,,,
"Row63_2",8351,1,"2026-06-27T11:10:19.753Z",0.1668,"low-centre",90,"assisted","right-foot",0,"block",,7,16838,0,50,19,7.1,61.1,0,5.7,58.8,0,
"Row63_3",8351,2,"2026-06-27T11:10:19.753Z",0.1149,"low-centre",90,"set-piece","right-foot",0,"save",0.0967,3,16835,0,50.5,15.8,9.4,49.7,0,0.7,50.2,0,
"Row63_4",8351,3,"2026-06-27T11:10:19.753Z",0.0362,"left",84,"regular","right-foot",1,"miss",,,14721,0,61,5.6,24.3,36.6,0,,,,
"Row63_5",8351,4,"2026-06-27T11:10:19.753Z",0.0398,"low-centre",76,"assisted","right-foot",0,"block",,,16835,0,50.8,19,24.4,57.9,0,12.9,53.8,0,
"Row63_6",8351,5,"2026-06-27T11:10:19.753Z",0.0702,"left",72,"corner","head",1,"miss",,,14684,0,59.3,11.1,8.3,49.7,0,7.9,46.7,0,
"Row63_7",8351,6,"2026-06-27T11:10:19.753Z",0.0376,"low-centre",68,"regular","right-foot",1,"block",,,862,0,50.2,19,19.5,30,0,10.8,38.8,0,
"Row63_8",8351,7,"2026-06-27T11:10:19.753Z",0.0792,"low-centre",62,"regular","left-foot",1,"block",,,14682,0,50.7,19,13.1,39.2,0,10.3,41.3,0,
"Row63_9",8351,8,"2026-06-27T11:10:19.753Z",0.0285,"close-left",55,"regular","right-foot",0,"miss",,,16833,0,58.7,19.4,26.7,42.4,0,15,41.5,0,
"Row63_10",8351,9,"2026-06-27T11:10:19.753Z",0.1315,"left",52,"corner","head",1,"miss",,,14721,0,67.2,8.3,6.7,48.9,0,,,,
"Row63_11",8351,10,"2026-06-27T11:10:19.753Z",0.0731,"low-centre",52,"assisted","right-foot",1,"block",,,14684,0,50.5,19,13.3,56.8,0,11.1,55.6,0,
"Row63_12",8351,11,"2026-06-27T11:10:19.753Z",0.0716,"low-right",49,"assisted","right-foot",1,"save",0.1519,,14684,0,47.5,2.5,13,37,0,1,47.1,0,
"Row63_13",8351,12,"2026-06-27T11:10:19.753Z",0.059,"high-right",46,"assisted","right-foot",0,"miss",,,53951,0,43.2,76.4,19.1,45.5,0,,,,
"Row63_14",8351,13,"2026-06-27T11:10:19.753Z",0.0236,"high",45,"assisted","left-foot",1,"miss",,4,15357,0,51.8,72.2,28.3,46.7,0,,,,
"Row63_15",8351,14,"2026-06-27T11:10:19.753Z",0.1253,"left",45,"throw-in-set-piece","head",0,"miss",,1,16830,0,65.4,6.9,6.6,54,0,,,,
"Row63_16",8351,15,"2026-06-27T11:10:19.753Z",0.0199,"low-left",41,"regular","right-foot",1,"block",,,14684,0,52.1,19,25.5,54.2,0,21.6,53.2,0,
"Row63_17",8351,16,"2026-06-27T11:10:19.753Z",0.0091,"left",39,"corner","right-foot",1,"miss",,,15357,0,62.2,6.9,23.6,33.9,0,,,,
"Row63_18",8351,17,"2026-06-27T11:10:19.753Z",0.052,"high-left",34,"regular","left-foot",0,"miss",,,16838,0,57.8,95.8,14.1,49.3,0,,,,
"Row63_19",8351,18,"2026-06-27T11:10:19.753Z",0.019,"low-centre",30,"fast-break","right-foot",1,"save",0.009,,14684,0,50.5,16.5,23.8,25.4,0,1.1,48.6,0,
"Row63_20",8351,19,"2026-06-27T11:10:19.753Z",0.0348,"low-left",21,"corner","right-foot",1,"block",,,14676,0,51.9,19,25.4,57.7,0,10.7,52.2,0,
"Row63_21",8351,20,"2026-06-27T11:10:19.753Z",0.0415,"right",17,"corner","right-foot",1,"miss",,,14729,0,39.2,8.3,11.4,57.9,0,,,,
"Row63_22",8351,21,"2026-06-27T11:10:19.753Z",0.071,"low-right",14,"regular","right-foot",0,"goal",0.1422,,16838,0,48,19.6,1.9,59.4,0,,,,"regular"
"Row63_23",8351,22,"2026-06-27T11:10:19.753Z",0.1206,"low-right",14,"assisted","right-foot",0,"save",0.3329,,16832,0,47.6,0.6,13.6,38.3,0,1,48.6,0,
"Row63_24",8351,23,"2026-06-27T11:10:19.753Z",0.1613,"right",11,"set-piece","left-foot",0,"miss",,,16833,0,36.5,22.2,9.5,58.4,0,6.7,65.5,0,
"Row63_25",8351,24,"2026-06-27T11:10:19.753Z",0.7884,"low-right",11,"penalty","right-foot",0,"save",0.8519,,3487,0,46.5,0.6,11.5,50,0,0.59999999999999,50.4,0,
"Row63_26",8351,25,"2026-06-27T11:10:19.753Z",0.0825,"low-left",5,"assisted","left-foot",1,"goal",0.2862,,15357,0,53.1,8.9,11.4,32.8,0,,,,"regular"
"Row63_27",8351,26,"2026-06-27T11:10:19.753Z",0.0847,"low-left",5,"assisted","left-foot",1,"block",,,333,0,52.6,19,13.1,56.3,0,10.5,54.5,0,
"Row64_1",8352,0,"2026-06-27T11:10:29.532Z",0.0582,"low-left",90,"assisted","right-foot",0,"goal",0.1779,4,1991,0,53.5,15.2,15.6,40.3,0,,,,"regular"
"Row64_2",8352,1,"2026-06-27T11:10:29.532Z",0.0161,"high-left",90,"corner","left-foot",0,"miss",,3,1349,0,60.8,88.9,27.8,53.4,0,,,,
"Row64_3",8352,2,"2026-06-27T11:10:29.532Z",0.0517,"high-centre",90,"assisted","left-foot",0,"save",0.1399,2,491,0,48.7,34.2,21.7,41.2,0,0.59999999999999,49.1,0,
"Row64_4",8352,3,"2026-06-27T11:10:29.532Z",0.0168,"left",90,"set-piece","right-foot",0,"miss",,,508,0,61.3,2.8,29.5,51.6,0,,,,
"Row64_5",8352,4,"2026-06-27T11:10:29.532Z",0.5199,"low-centre",86,"assisted","head",0,"goal",0.2725,,8676,0,49,10.1,4.2,46.5,0,,,,"regular"
"Row64_6",8352,5,"2026-06-27T11:10:29.532Z",0.0401,"high-centre",84,"corner","left-foot",1,"goal",0.1527,,5955,0,48.2,27.2,14.4,51.6,0,,,,"regular"
"Row64_7",8352,6,"2026-06-27T11:10:29.532Z",0.0224,"high",80,"assisted","right-foot",0,"miss",,,1991,0,48.7,98.6,8.5,73.4,0,,,,
"Row64_8",8352,7,"2026-06-27T11:10:29.532Z",0.0988,"high",78,"free-kick","left-foot",0,"miss",,,491,0,49.6,79.2,22.9,54,0,,,,
"Row64_9",8352,8,"2026-06-27T11:10:29.532Z",0.0449,"high",76,"corner","head",1,"miss",,,6069,0,54,80.6,5.2,59.7,0,,,,
"Row64_10",8352,9,"2026-06-27T11:10:29.532Z",0.066,"low-left",76,"assisted","right-foot",1,"block",,,5955,0,54.3,1.4,8.2,61.8,0,7.1,59.9,0,
"Row64_11",8352,10,"2026-06-27T11:10:29.532Z",0.0306,"low-right",74,"assisted","left-foot",0,"block",,,508,0,46.9,19,25.9,47.2,0,16,49.5,0,
"Row64_12",8352,11,"2026-06-27T11:10:29.532Z",0.1406,"low-right",74,"fast-break","right-foot",0,"block",,,1464,0,46.4,2.8,14.2,46.2,0,12.3,46.9,0,
"Row64_13",8352,12,"2026-06-27T11:10:29.532Z",0.0598,"low-right",66,"regular","left-foot",0,"goal",0.2118,,4374,0,46.8,3.8,19.4,44.5,0,,,,"regular"
"Row64_14",8352,13,"2026-06-27T11:10:29.532Z",0.2129,"high-left",66,"fast-break","left-foot",0,"block",,,4374,0,54.1,27.8,13.5,56.7,0,9.9,54.3,0,
"Row64_15",8352,14,"2026-06-27T11:10:29.532Z",0.1694,"high",65,"fast-break","left-foot",0,"miss",,,1464,0,52.9,76.4,11.3,42.7,0,,,,
"Row64_16",8352,15,"2026-06-27T11:10:29.532Z",0.0572,"low-left",62,"regular","right-foot",0,"block",,,4374,0,53.1,19,19.1,47.9,0,10.5,47.5,0,
"Row64_17",8352,16,"2026-06-27T11:10:29.532Z",0.0898,"low-centre",62,"corner","right-foot",0,"save",0.0488,,1349,0,49.7,0.6,12.7,43.7,0,1.1,49.8,0,
"Row64_18",8352,17,"2026-06-27T11:10:29.532Z",0.0256,"low-right",61,"assisted","right-foot",0,"block",,,4374,0,47.1,19,23.2,37.9,0,19.3,40.4,0,
"Row64_19",8352,18,"2026-06-27T11:10:29.532Z",0.0311,"right",60,"corner","head",0,"miss",,,1349,0,0.2,2.8,5.8,40.3,0,3.6,97.1,0,
"Row64_20",8352,19,"2026-06-27T11:10:29.532Z",0.0114,"high-left",59,"corner","left-foot",1,"miss",,,55983,0,64.2,95.8,18.2,34.5,0,,,,
"Row64_21",8352,20,"2026-06-27T11:10:29.532Z",0.0273,"left",55,"regular","right-foot",1,"miss",,,55974,0,78.2,11.1,17.6,73.4,0,6.3,52,0,
"Row64_22",8352,21,"2026-06-27T11:10:29.532Z",0.0485,"low-right",55,"assisted","left-foot",1,"save",0.0579,,5955,0,47.8,3.8,18.3,36.6,0,1.5,49.5,0,
"Row64_23",8352,22,"2026-06-27T11:10:29.532Z",0.073,"high-left",50,"assisted","right-foot",0,"goal",0.6749,,3461,0,53.8,26,10,43.5,0,,,,"regular"
"Row64_24",8352,23,"2026-06-27T11:10:29.532Z",0.0763,"low-left",50,"assisted","right-foot",0,"block",,,3461,0,52.7,19,10.8,40.2,0,6.3,43.1,0,
"Row64_25",8352,24,"2026-06-27T11:10:29.532Z",0.0193,"left",47,"assisted","right-foot",0,"miss",,,4374,0,61.9,5.6,27.4,55.5,0,,,,
"Row64_26",8352,25,"2026-06-27T11:10:29.532Z",0.047,"high-right",45,"assisted","right-foot",0,"miss",,3,834,0,34,91.7,13.5,69.4,0,,,,
"Row64_27",8352,26,"2026-06-27T11:10:29.532Z",0.1966,"right",45,"corner","head",0,"miss",,2,1349,0,0.2,5.6,6.7,53.4,0,11.4,87.9,0,
"Row64_28",8352,27,"2026-06-27T11:10:29.532Z",0.0321,"low-centre",45,"assisted","left-foot",0,"block",,2,3542,0,49.6,19,15.4,38.9,0,13.8,40.1,0,
