"row ID","n","name","pos","x","y","player_id","side","event_id","received_at"
"Row357",37,"V. Darida","M",43.3,61.8,53970,"home",8311,"2026-06-19T00:00:32.322Z"
"Row358",57,"V. Coufal","D",52.4,17.6,2377,"home",8311,"2026-06-19T00:00:32.322Z"
"Row359",37,"M. Kovář","G",9,49.2,3502,"home",8311,"2026-06-19T00:00:32.322Z"
"Row360",50,"T. Holeš","D",36.5,27.5,3710,"home",8311,"2026-06-19T00:00:32.322Z"
"Row361",33,"A. Hložek","F",61.3,60.3,5156,"home",8311,"2026-06-19T00:00:32.322Z"
"Row362",43,"P. Schick","F",56.6,47.8,2145,"home",8311,"2026-06-19T00:00:32.322Z"
"Row363",31,"P. Šulc","F",59.2,55.4,1112,"home",8311,"2026-06-19T00:00:32.322Z"
"Row364",25,"J. Zelený","D",54.7,80.1,26388,"home",8311,"2026-06-19T00:00:32.322Z"
"Row365",43,"M. Sadílek","M",50.1,62.8,3703,"home",8311,"2026-06-19T00:00:32.322Z"
"Row366",12,"L. Provod","F",68.5,44.1,3706,"home",8311,"2026-06-19T00:00:32.322Z"
"Row367",19,"T. Souček","M",47.6,52.9,1647,"home",8311,"2026-06-19T00:00:32.322Z"
"Row368",40,"L. Červ","M",43.4,49.4,3224,"home",8311,"2026-06-19T00:00:32.322Z"
"Row369",14,"D. Zima","D",29.4,27.3,3700,"home",8311,"2026-06-19T00:00:32.322Z"
"Row370",50,"A. Sojka","M",46.4,85.5,12264,"home",8311,"2026-06-19T00:00:32.322Z"
"Row371",56,"R. Hranáč","D",27.3,41.8,2378,"home",8311,"2026-06-19T00:00:32.322Z"
"Row372",88,"L. Krejčí","D",37.2,74.3,3904,"home",8311,"2026-06-19T00:00:32.322Z"
"Row1979",51,"T. Mbatha","M",47.4,50.2,15476,"away",8311,"2026-06-19T00:00:32.322Z"
"Row1980",22,"I. Rayners","F",70.1,60.1,14402,"away",8311,"2026-06-19T00:00:32.322Z"
"Row1981",31,"R. Mofokeng","M",66.5,49.4,15469,"away",8311,"2026-06-19T00:00:32.322Z"
"Row1982",135,"T. Mokoena","M",47.1,49.1,14399,"away",8311,"2026-06-19T00:00:32.322Z"
"Row1983",88,"K. Mudau","D",48.9,16.2,14394,"away",8311,"2026-06-19T00:00:32.322Z"
"Row1984",21,"E. Makgopa","F",62.1,36.7,15470,"away",8311,"2026-06-19T00:00:32.322Z"
"Row1985",12,"K. Sebelebele","M",52.4,23.1,24227,"away",8311,"2026-06-19T00:00:32.322Z"
"Row1986",26,"J. Adams","M",49.3,50,14398,"away",8311,"2026-06-19T00:00:32.322Z"
"Row1987",74,"R. Williams","G",15.3,53.1,14393,"away",8311,"2026-06-19T00:00:32.322Z"
"Row1988",45,"T. Maseko","M",65.6,20.6,15830,"away",8311,"2026-06-19T00:00:32.322Z"
"Row1989",104,"I. Okon","D",35,29.3,16737,"away",8311,"2026-06-19T00:00:32.322Z"
"Row1990",99,"M. Mbokazi","D",29.7,67.2,12123,"away",8311,"2026-06-19T00:00:32.322Z"
"Row1991",91,"A. Modiba","D",52.7,81.3,14397,"away",8311,"2026-06-19T00:00:32.322Z"
"Row1992",61,"O. Appollis","M",67,63.6,15468,"away",8311,"2026-06-19T00:00:32.322Z"
"Row342",10,"O. Urunov","M",49.6,69.4,55630,"home",8310,"2026-06-18T10:00:31.860Z"
"Row343",46,"U. Yusupov","G",10,49.7,55371,"home",8310,"2026-06-18T10:00:31.860Z"
"Row344",34,"E. Shomurodov","F",60.1,58.8,6643,"home",8310,"2026-06-18T10:00:31.860Z"
"Row345",39,"A. Fayzullaev","M",58.8,33.4,6642,"home",8310,"2026-06-18T10:00:31.860Z"
"Row346",14,"S. Nasrullaev","D",47.9,89,55373,"home",8310,"2026-06-18T10:00:31.860Z"
"Row347",47,"A. Mozgovoy","M",44.6,49.3,55375,"home",8310,"2026-06-18T10:00:31.860Z"
"Row348",21,"F. Sayfiev","D",65.3,90.5,55388,"home",8310,"2026-06-18T10:00:31.860Z"
"Row349",30,"D. Khamdamov","M",51.6,34.4,59376,"home",8310,"2026-06-18T10:00:31.860Z"
"Row350",28,"J. Urozov","D",40.5,80,59373,"home",8310,"2026-06-18T10:00:31.860Z"
"Row351",13,"Azizbek Amanov","M",68.9,58.2,56128,"home",8310,"2026-06-18T10:00:31.860Z"
"Row352",51,"A. Khusanov","D",32.1,26.8,860,"home",8310,"2026-06-18T10:00:31.860Z"
"Row353",55,"B. Karimov","D",45.6,12.4,59413,"home",8310,"2026-06-18T10:00:31.860Z"
"Row354",62,"R. Ashurmatov","D",31,78.1,55387,"home",8310,"2026-06-18T10:00:31.860Z"
"Row355",73,"O. Shukurov","M",46.3,62.7,55629,"home",8310,"2026-06-18T10:00:31.860Z"
"Row356",59,"A. Abdullaev","M",32.4,45.6,55385,"home",8310,"2026-06-18T10:00:31.860Z"
"Row1963",19,"L. J. Suárez ","F",65.1,48.1,1221,"away",8310,"2026-06-18T10:00:31.860Z"
"Row1964",2,"A. Gómez","M",24.9,23.9,662,"away",8310,"2026-06-18T10:00:31.860Z"
"Row1965",92,"J. Lerma","M",52.3,46.4,428,"away",8310,"2026-06-18T10:00:31.860Z"
"Row1966",54,"L. Díaz","M",65.2,73.5,2465,"away",8310,"2026-06-18T10:00:31.860Z"
"Row1967",15,"J. Campaz","M",65.6,32.8,16391,"away",8310,"2026-06-18T10:00:31.860Z"
"Row1968",13,"R. Ríos","M",48.3,24.1,3788,"away",8310,"2026-06-18T10:00:31.860Z"
"Row1969",61,"J. Arias","M",63.9,63.4,530,"away",8310,"2026-06-18T10:00:31.860Z"
"Row1970",11,"C. Hernández","F",60.6,37.7,1578,"away",8310,"2026-06-18T10:00:31.860Z"
"Row1971",54,"C. Vargas","G",9.5,51.1,10304,"away",8310,"2026-06-18T10:00:31.860Z"
"Row1972",1,"K. Castaño","M",27,36.2,16385,"away",8310,"2026-06-18T10:00:31.860Z"
"Row1973",96,"D. Sánchez","D",37.8,30.3,3726,"away",8310,"2026-06-18T10:00:31.860Z"
"Row1974",55,"J. Mojica","D",49.3,86.7,2641,"away",8310,"2026-06-18T10:00:31.860Z"
"Row1975",78,"D. Muñoz","M",46.3,13.6,426,"away",8310,"2026-06-18T10:00:31.860Z"
"Row1976",68,"G. Puerta","M",56.7,34.2,16386,"away",8310,"2026-06-18T10:00:31.860Z"
"Row1977",67,"J. Rodríguez","M",59,47.6,10128,"away",8310,"2026-06-18T10:00:31.860Z"
"Row1978",86,"J. Lucumí","D",35.9,62.7,949,"away",8310,"2026-06-18T10:00:31.860Z"
"Row326",23,"L. A. Zigi","G",8.1,48.2,7215,"home",8309,"2026-06-18T07:00:31.810Z"
"Row327",24,"B. Asare","G",6.8,47.9,16698,"home",8309,"2026-06-18T07:00:31.810Z"
"Row328",34,"E. Nuamah","F",57.4,17.3,24027,"home",8309,"2026-06-18T07:00:31.810Z"
"Row329",26,"A. F. Issahaku","M",62.7,21.9,6131,"home",8309,"2026-06-18T07:00:31.810Z"
"Row330",14,"P. K. Adu","F",47.5,82.6,3225,"home",8309,"2026-06-18T07:00:31.810Z"
"Row331",61,"J. Opoku","D",29.7,64.2,6638,"home",8309,"2026-06-18T07:00:31.810Z"
"Row332",80,"J. A. Adjetey","D",32.9,28.9,3146,"home",8309,"2026-06-18T07:00:31.810Z"
"Row333",31,"K. Sulemana","F",59.3,77.8,1310,"home",8309,"2026-06-18T07:00:31.810Z"
"Row334",47,"A. Semenyo","M",59.3,80,792,"home",8309,"2026-06-18T07:00:31.810Z"
"Row335",82,"G. Mensah","D",39.7,84.4,2095,"home",8309,"2026-06-18T07:00:31.810Z"
"Row336",60,"C. Yirenkyi","M",49.1,38.4,16696,"home",8309,"2026-06-18T07:00:31.810Z"
"Row337",23,"K. Sibo","M",42.9,53.8,1984,"home",8309,"2026-06-18T07:00:31.810Z"
"Row338",15,"B. Thomas-Asante","F",69.6,59.8,6887,"home",8309,"2026-06-18T07:00:31.810Z"
"Row339",42,"E. Owusu","M",48.6,55.9,4009,"home",8309,"2026-06-18T07:00:31.810Z"
"Row340",63,"M. Senaya","D",42.9,11.4,4008,"home",8309,"2026-06-18T07:00:31.810Z"
"Row341",54,"J. Ayew","F",62.6,53.3,6134,"home",8309,"2026-06-18T07:00:31.810Z"
"Row1948",14,"I. Díaz","M",66.5,62.6,10127,"away",8309,"2026-06-18T07:00:31.810Z"
"Row1949",11,"A. Godoy","M",44.6,68.3,9054,"away",8309,"2026-06-18T07:00:31.810Z"
"Row1950",118,"J. Ramos","D",37.1,23.8,16748,"away",8309,"2026-06-18T07:00:31.810Z"
"Row1951",91,"A. Murillo","D",45.1,11,4082,"away",8309,"2026-06-18T07:00:31.810Z"
"Row1952",47,"J. L. Rodríguez","M",64.9,80.2,10334,"away",8309,"2026-06-18T07:00:31.810Z"
"Row1953",40,"O. Mosquera","G",13.2,49.1,8050,"away",8309,"2026-06-18T07:00:31.810Z"
"Row1954",133,"A. Andrade","D",37.9,81.6,16746,"away",8309,"2026-06-18T07:00:31.810Z"
"Row1955",120,"J. Córdoba","D",31,56.7,6393,"away",8309,"2026-06-18T07:00:31.810Z"
"Row1956",9,"J. Fajardo","F",47.5,59.1,16745,"away",8309,"2026-06-18T07:00:31.810Z"
"Row1957",16,"C. Waterman","F",75.2,50.7,16744,"away",8309,"2026-06-18T07:00:31.810Z"
"Row1958",38,"C. Martínez","M",62.7,18.8,16741,"away",8309,"2026-06-18T07:00:31.810Z"
"Row1959",91,"C. Harvey","M",47.4,40.7,9102,"away",8309,"2026-06-18T07:00:31.810Z"
"Row1960",22,"A. Londoño","M",47.7,34.7,21220,"away",8309,"2026-06-18T07:00:31.810Z"
"Row1961",73,"C. Blackman","D",50.9,91.2,12373,"away",8309,"2026-06-18T07:00:31.810Z"
"Row1962",77,"Y. Bárcenas","M",51.8,60.4,10252,"away",8309,"2026-06-18T07:00:31.810Z"
"Row310",29,"N. Madueke","F",69.6,20,450,"home",8308,"2026-06-18T04:00:31.820Z"
"Row311",18,"A. Gordon","F",66.3,61.9,711,"home",8308,"2026-06-18T04:00:31.820Z"
"Row312",43,"H. Kane","F",57.8,56,2466,"home",8308,"2026-06-18T04:00:31.820Z"
"Row313",17,"M. Rashford","F",60.3,78.7,750,"home",8308,"2026-06-18T04:00:31.820Z"
"Row314",15,"B. Saka","F",46.6,20.6,455,"home",8308,"2026-06-18T04:00:31.820Z"
"Row315",14,"M. Rogers","M",56,41,511,"home",8308,"2026-06-18T04:00:31.820Z"
"Row316",12,"D. Spence","D",46.9,10.7,735,"home",8308,"2026-06-18T04:00:31.820Z"
"Row317",8,"M. Guéhi","D",29.8,67.4,425,"home",8308,"2026-06-18T04:00:31.820Z"
"Row318",51,"J. Bellingham","M",51.7,42.9,592,"home",8308,"2026-06-18T04:00:31.820Z"
"Row319",84,"J. Pickford","G",13.7,51.5,803,"home",8308,"2026-06-18T04:00:31.820Z"
"Row320",81,"J. Stones","D",30.9,69.8,854,"home",8308,"2026-06-18T04:00:31.820Z"
"Row321",60,"D. Rice","M",61.4,58.4,449,"home",8308,"2026-06-18T04:00:31.820Z"
"Row322",67,"R. James","D",44.5,24.4,400,"home",8308,"2026-06-18T04:00:31.820Z"
"Row323",70,"N. O’Reilly","D",44.7,83.5,847,"home",8308,"2026-06-18T04:00:31.820Z"
"Row324",88,"E. Konsa","D",32.8,33.5,504,"home",8308,"2026-06-18T04:00:31.820Z"
"Row325",93,"E. Anderson","M",43.1,49.2,548,"home",8308,"2026-06-18T04:00:31.820Z"
"Row1932",56,"D. Livaković","G",8.2,48,1053,"away",8308,"2026-06-18T04:00:31.820Z"
"Row1933",31,"P. Musa","F",60.2,37.1,9331,"away",8308,"2026-06-18T04:00:31.820Z"
"Row1934",35,"M. Pašalić","M",41.5,50.6,1309,"away",8308,"2026-06-18T04:00:31.820Z"
"Row1935",37,"L. Modrić","M",45,50.3,1993,"away",8308,"2026-06-18T04:00:31.820Z"
"Row1936",20,"M. Pašalić","M",51.7,20.4,9568,"away",8308,"2026-06-18T04:00:31.820Z"
"Row1937",39,"M. Kovačić","M",45.3,50.7,4350,"away",8308,"2026-06-18T04:00:31.820Z"
"Row1938",11,"I. Matanović","F",62.3,49.5,1183,"away",8308,"2026-06-18T04:00:31.820Z"
"Row1939",50,"M. Baturina","M",56.8,60.9,2833,"away",8308,"2026-06-18T04:00:31.820Z"
"Row1940",59,"I. Perišić","M",59.5,80,3510,"away",8308,"2026-06-18T04:00:31.820Z"
"Row1941",7,"N. Vlašić","M",56.5,82.6,1844,"away",8308,"2026-06-18T04:00:31.820Z"
"Row1942",61,"L. Vušković","D",39.1,58.4,1591,"away",8308,"2026-06-18T04:00:31.820Z"
"Row1943",15,"A. Kramarić","F",58.4,67.6,2387,"away",8308,"2026-06-18T04:00:31.820Z"
"Row1944",62,"J. Stanišić","D",41.1,14.3,2468,"away",8308,"2026-06-18T04:00:31.820Z"
"Row1945",65,"J. Gvardiol","D",41,76.1,846,"away",8308,"2026-06-18T04:00:31.820Z"
"Row1946",91,"J. Šutalo","D",33.3,31.2,3767,"away",8308,"2026-06-18T04:00:31.820Z"
"Row1947",65,"P. Sučić","M",53,37,1685,"away",8308,"2026-06-18T04:00:31.820Z"
"Row295",29,"C. Ronaldo","F",70.8,61.1,7880,"home",8307,"2026-06-18T01:00:31.916Z"
"Row296",26,"B. Silva","M",52.9,24,848,"home",8307,"2026-06-18T01:00:31.916Z"
"Row297",41,"F. Conceição","F",71.3,17.5,2183,"home",8307,"2026-06-18T01:00:31.916Z"
"Row298",120,"T. Araújo","D",39.3,24.1,2067,"home",8307,"2026-06-18T01:00:31.916Z"
"Row299",3,"G. Ramos","F",68.3,88.4,2256,"home",8307,"2026-06-18T01:00:31.916Z"
"Row300",114,"R. Veiga","D",38,68.2,1781,"home",8307,"2026-06-18T01:00:31.916Z"
"Row301",111,"J. Cancelo","D",49.8,28.8,8331,"home",8307,"2026-06-18T01:00:31.916Z"
"Row302",95,"N. Mendes","D",55.1,85.4,3470,"home",8307,"2026-06-18T01:00:31.916Z"
"Row303",56,"P. Neto","M",70.5,87.8,394,"home",8307,"2026-06-18T01:00:31.916Z"
"Row304",141,"Vitinha","M",47.9,57.1,2248,"home",8307,"2026-06-18T01:00:31.916Z"
"Row305",45,"D. Costa","G",12.2,50.5,996,"home",8307,"2026-06-18T01:00:31.916Z"
"Row306",14,"R. Leão","F",71.6,88.4,1997,"home",8307,"2026-06-18T01:00:31.916Z"
"Row307",22,"N. Semedo","D",66.1,16.8,3407,"home",8307,"2026-06-18T01:00:31.916Z"
"Row308",103,"B. Fernandes","M",57.8,64.3,1794,"home",8307,"2026-06-18T01:00:31.916Z"
"Row309",103,"J. Neves","M",54.3,47.1,2247,"home",8307,"2026-06-18T01:00:31.916Z"
"Row1916",31,"A. Tuanzebe","D",27.2,48.5,2375,"away",8307,"2026-06-18T01:00:31.916Z"
"Row1917",41,"E. Kayembe","M",46.7,51.4,6695,"away",8307,"2026-06-18T01:00:31.916Z"
"Row1918",44,"Y. Wissa","F",56.3,43.6,5140,"away",8307,"2026-06-18T01:00:31.916Z"
"Row1919",39,"A. Masuaku","D",50.5,79.9,3903,"away",8307,"2026-06-18T01:00:31.916Z"
"Row1920",40,"L. Mpasi Nzau","G",10.7,51.4,1442,"away",8307,"2026-06-18T01:00:31.916Z"
"Row1921",15,"N. Sadiki","M",52.1,63.9,349,"away",8307,"2026-06-18T01:00:31.916Z"
"Row1922",33,"S. Kapuadi","D",28.5,73.8,12599,"away",8307,"2026-06-18T01:00:31.916Z"
"Row1923",44,"S. Moutoussamy","M",45.1,46.5,11283,"away",8307,"2026-06-18T01:00:31.916Z"
"Row1924",37,"N. Mukau","M",48.7,22.1,1453,"away",8307,"2026-06-18T01:00:31.916Z"
"Row1925",33,"C. Bakambu","F",67.1,43.5,1588,"away",8307,"2026-06-18T01:00:31.916Z"
"Row1926",54,"C. Mbemba","D",29.9,26.4,1456,"away",8307,"2026-06-18T01:00:31.916Z"
"Row1927",52,"A. Wan-Bissaka","D",42.3,16.4,1635,"away",8307,"2026-06-18T01:00:31.916Z"
"Row1928",10,"C. Pickel","M",50.5,22.1,1295,"away",8307,"2026-06-18T01:00:31.916Z"
"Row1929",15,"Kayembe","D",33.2,87,4161,"away",8307,"2026-06-18T01:00:31.916Z"
"Row1930",7,"S. Banza","F",50,26.6,15423,"away",8307,"2026-06-18T01:00:31.916Z"
"Row1931",9,"G. Kalulu","D",53.6,9,15422,"away",8307,"2026-06-18T01:00:31.916Z"
"Row279",22,"M. Arnautović","F",65.1,54.7,3065,"home",8303,"2026-06-17T12:00:31.411Z"
"Row280",50,"A. Schlager","G",14.3,55.4,3034,"home",8303,"2026-06-17T12:00:31.411Z"
"Row281",31,"S. Kalajdžić","F",70.5,58,4824,"home",8303,"2026-06-17T12:00:31.411Z"
"Row282",34,"P. Wanner","M",51.5,44.2,3522,"home",8303,"2026-06-17T12:00:31.411Z"
"Row283",33,"K. Danso","D",37.7,67.5,721,"home",8303,"2026-06-17T12:00:31.411Z"
"Row284",28,"C. Chukwuemeka","M",65.3,41.1,2170,"home",8303,"2026-06-17T12:00:31.411Z"
"Row285",82,"X. Schlager","M",47.1,58.9,2892,"home",8303,"2026-06-17T12:00:31.411Z"
"Row286",18,"P. Wimmer","M",51.3,19.4,1375,"home",8303,"2026-06-17T12:00:31.411Z"
"Row287",111,"P. Lienhart","D",37,32.2,1174,"home",8303,"2026-06-17T12:00:31.411Z"
"Row288",43,"P. Mwene","M",56.7,87.3,1198,"home",8303,"2026-06-17T12:00:31.411Z"
"Row289",77,"D. Alaba","D",43.3,68.7,4020,"home",8303,"2026-06-17T12:00:31.411Z"
"Row290",99,"S. Posch","D",49.1,15.6,2832,"home",8303,"2026-06-17T12:00:31.411Z"
"Row291",95,"N. Seiwald","M",48.6,44.5,2893,"home",8303,"2026-06-17T12:00:31.411Z"
"Row292",69,"K. Laimer","D",59.1,67.9,2457,"home",8303,"2026-06-17T12:00:31.411Z"
"Row293",67,"M. Sabitzer","M",63.5,80.3,2161,"home",8303,"2026-06-17T12:00:31.411Z"
"Row294",48,"R. Schmid","M",56.9,28.8,2504,"home",8303,"2026-06-17T12:00:31.411Z"
"Row1900",31,"O. A. Fakhouri","F",65,50.3,14727,"away",8303,"2026-06-17T12:00:31.411Z"
"Row1901",38,"M. Tamari","F",66.8,40,2809,"away",8303,"2026-06-17T12:00:31.411Z"
"Row1902",36,"Y. Abu Laila","G",10.2,48.7,16700,"away",8303,"2026-06-17T12:00:31.411Z"
"Row1903",53,"A. Nasib","D",35.9,29.3,16701,"away",8303,"2026-06-17T12:00:31.411Z"
"Row1904",42,"E. Haddad","M",53.3,17.8,55790,"away",8303,"2026-06-17T12:00:31.411Z"
"Row1905",20,"S. A. Rousan","D",34.1,24.9,56086,"away",8303,"2026-06-17T12:00:31.411Z"
"Row1906",71,"N. Al Rawabdeh","M",39.9,57.1,16705,"away",8303,"2026-06-17T12:00:31.411Z"
"Row1907",22,"S. Obaid","D",27.2,76.6,16718,"away",8303,"2026-06-17T12:00:31.411Z"
"Row1908",17,"M. Al-Mardi","M",51.8,59.5,16713,"away",8303,"2026-06-17T12:00:31.411Z"
"Row1909",11,"M. A. Daoud","M",43.9,13.6,16720,"away",8303,"2026-06-17T12:00:31.411Z"
"Row1910",3,"A. Al-Azaizah","M",76,33.7,8821,"away",8303,"2026-06-17T12:00:31.411Z"
"Row1911",77,"Y. Al-Arab","D",27,59.2,16702,"away",8303,"2026-06-17T12:00:31.411Z"
"Row1912",52,"M. Abualnadi","D",29.7,77.5,16717,"away",8303,"2026-06-17T12:00:31.411Z"
"Row1913",59,"M. A. Taha","M",50.6,86.2,16710,"away",8303,"2026-06-17T12:00:31.411Z"
"Row1914",60,"N. Al-Rashdan","M",46.8,48.7,16711,"away",8303,"2026-06-17T12:00:31.411Z"
"Row1915",56,"A. Olwan","F",65.1,58.8,55283,"away",8303,"2026-06-17T12:00:31.411Z"
"Row263",29,"L. Martínez","F",54.3,52.3,1687,"home",8306,"2026-06-17T09:00:31.349Z"
"Row264",45,"E. Martínez","G",12.1,49.7,1629,"home",8306,"2026-06-17T09:00:31.349Z"
"Row265",28,"G. Montiel","D",36.7,12.5,23014,"home",8306,"2026-06-17T09:00:31.349Z"
"Row266",40,"N. Molina","D",30.8,12,761,"home",8306,"2026-06-17T09:00:31.349Z"
"Row267",20,"N. González","M",48.4,78.4,768,"home",8306,"2026-06-17T09:00:31.349Z"
"Row268",64,"L. Messi","F",57,40.1,9063,"home",8306,"2026-06-17T09:00:31.349Z"
"Row269",49,"T. Almada","M",48.9,67.4,773,"home",8306,"2026-06-17T09:00:31.349Z"
"Row270",19,"J. Álvarez","F",66,66.4,770,"home",8306,"2026-06-17T09:00:31.349Z"
"Row271",18,"N. Otamendi","D",22,19.9,2054,"home",8306,"2026-06-17T09:00:31.349Z"
"Row272",12,"N. Paz","M",39.6,28.4,2829,"home",8306,"2026-06-17T09:00:31.349Z"
"Row273",94,"E. Fernández","M",46.5,63.1,387,"home",8306,"2026-06-17T09:00:31.349Z"
"Row274",79,"L. Martínez","D",34.1,64.3,1800,"home",8306,"2026-06-17T09:00:31.349Z"
"Row275",85,"C. Romero","D",34.2,31.8,720,"home",8306,"2026-06-17T09:00:31.349Z"
"Row276",85,"A. Mac Allister","M",44.1,44.4,328,"home",8306,"2026-06-17T09:00:31.349Z"
"Row277",78,"R. De Paul","M",44.5,22.5,9057,"home",8306,"2026-06-17T09:00:31.349Z"
"Row278",52,"F. Medina","D",46.2,82.5,4603,"home",8306,"2026-06-17T09:00:31.349Z"
"Row1884",38,"H. Boudaoui","M",53,42.9,1504,"away",8306,"2026-06-17T09:00:31.349Z"
"Row1885",27,"A. Gouiri","F",66.6,58.9,4540,"away",8306,"2026-06-17T09:00:31.349Z"
"Row1886",37,"A. H. Moussa","M",67.2,25.2,3368,"away",8306,"2026-06-17T09:00:31.349Z"
"Row1887",28,"R. Mahrez","M",58.6,21.6,8116,"away",8306,"2026-06-17T09:00:31.349Z"
"Row1888",8,"M. E. A. Amoura","F",61.5,49.2,1376,"away",8306,"2026-06-17T09:00:31.349Z"
"Row1889",31,"H. Aouar","M",59.1,63.9,8230,"away",8306,"2026-06-17T09:00:31.349Z"
"Row1890",112,"R. Bensebaini","D",39.9,69.8,2169,"away",8306,"2026-06-17T09:00:31.349Z"
"Row1891",68,"F. Chaïbi","M",63.7,74.9,1351,"away",8306,"2026-06-17T09:00:31.349Z"
"Row1892",88,"R. Aït-Nouri","D",55.8,89.7,861,"away",8306,"2026-06-17T09:00:31.349Z"
"Row1893",47,"L. Zidane","G",17.7,50,15394,"away",8306,"2026-06-17T09:00:31.349Z"
"Row1894",65,"I. Maza","F",57.6,61.7,2140,"away",8306,"2026-06-17T09:00:31.349Z"
"Row1895",18,"A. Boulbina","M",63,86.1,15396,"away",8306,"2026-06-17T09:00:31.349Z"
"Row1896",24,"R. Zerrouki","M",56.9,48.5,5260,"away",8306,"2026-06-17T09:00:31.349Z"
"Row1897",63,"N. Bentaleb","M",47.3,62.8,1460,"away",8306,"2026-06-17T09:00:31.349Z"
"Row1898",126,"A. Mandi","D",39.5,32.5,1448,"away",8306,"2026-06-17T09:00:31.349Z"
"Row1899",55,"R. Belghali","M",47.9,14.7,2616,"away",8306,"2026-06-17T09:00:31.349Z"
"Row247",33,"H. Ali","D",42.7,11.5,13840,"home",8305,"2026-06-17T06:00:31.804Z"
"Row248",16,"M. Farji","M",44.6,90.5,29732,"home",8305,"2026-06-17T06:00:31.804Z"
"Row249",36,"A. Jasim","M",60.9,79.4,8100,"home",8305,"2026-06-17T06:00:31.804Z"
"Row250",39,"A. Hussein","F",61.6,55.4,54107,"home",8305,"2026-06-17T06:00:31.804Z"
"Row251",10,"A. Qasem","M",38.7,31.1,9358,"home",8305,"2026-06-17T06:00:31.804Z"
"Row252",24,"Z. Iqbal","M",45.6,48,4209,"home",8305,"2026-06-17T06:00:31.804Z"
"Row253",3,"M. Ali","F",62,46.1,53950,"home",8305,"2026-06-17T06:00:31.804Z"
"Row254",49,"Z. Ismail","M",41.8,36.1,59649,"home",8305,"2026-06-17T06:00:31.804Z"
"Row255",7,"M. Saadoon","D",35.6,19.1,53946,"home",8305,"2026-06-17T06:00:31.804Z"
"Row256",72,"M. Doski","D",42.4,91.3,3221,"home",8305,"2026-06-17T06:00:31.804Z"
"Row257",45,"I. Bayesh","M",51.8,25,8316,"home",8305,"2026-06-17T06:00:31.804Z"
"Row258",36,"A. Al-Hamadi","F",65.8,65.7,7175,"home",8305,"2026-06-17T06:00:31.804Z"
"Row259",48,"J. Hassan","G",7.3,50.2,54105,"home",8305,"2026-06-17T06:00:31.804Z"
"Row260",65,"A. Al-Ammari","M",46.9,60.6,13848,"home",8305,"2026-06-17T06:00:31.804Z"
"Row261",75,"A. Hashem","D",30.7,71.4,53948,"home",8305,"2026-06-17T06:00:31.804Z"
"Row262",59,"Z. Tahseen","D",29.6,30.3,53947,"home",8305,"2026-06-17T06:00:31.804Z"
"Row1868",27,"E. Haaland","F",73.6,55.6,852,"away",8305,"2026-06-17T06:00:31.804Z"
"Row1869",34,"A. Sørloth","F",65.3,22.4,774,"away",8305,"2026-06-17T06:00:31.804Z"
"Row1870",42,"Ø. Nyland","G",12.5,48.4,1561,"away",8305,"2026-06-17T06:00:31.804Z"
"Row1871",67,"D. M. Wolfe","D",43.7,82.9,529,"away",8305,"2026-06-17T06:00:31.804Z"
"Row1872",11,"A. Schjelderup","M",64.4,77.9,2064,"away",8305,"2026-06-17T06:00:31.804Z"
"Row1873",24,"L. Østigård","D",38.5,70.2,2590,"away",8305,"2026-06-17T06:00:31.804Z"
"Row1874",21,"K. Thorstvedt","M",60,44.2,2850,"away",8305,"2026-06-17T06:00:31.804Z"
"Row1875",93,"K. Ajer","D",34.8,30.4,464,"away",8305,"2026-06-17T06:00:31.804Z"
"Row1876",108,"S. Berge","M",43.9,47.4,829,"away",8305,"2026-06-17T06:00:31.804Z"
"Row1877",14,"P. Berg","M",59.6,36.2,3673,"away",8305,"2026-06-17T06:00:31.804Z"
"Row1878",45,"F. Aursnes","M",44.5,64.8,2056,"away",8305,"2026-06-17T06:00:31.804Z"
"Row1879",57,"M. Ødegaard","M",57.7,31.8,447,"away",8305,"2026-06-17T06:00:31.804Z"
"Row1880",45,"A. Nusa","F",62.8,84.6,2897,"away",8305,"2026-06-17T06:00:31.804Z"
"Row1881",29,"O. Bobb","M",62.2,12.6,3651,"away",8305,"2026-06-17T06:00:31.804Z"
"Row1882",98,"T. Heggem","D",31,69.1,957,"away",8305,"2026-06-17T06:00:31.804Z"
"Row1883",92,"J. Ryerson","M",57.8,20.6,2159,"away",8305,"2026-06-17T06:00:31.804Z"
"Row234",43,"K. Mbappé","F",71.9,58.4,594,"home",8304,"2026-06-17T03:00:30.980Z"
"Row235",45,"O. Dembélé","F",60.8,42.5,2253,"home",8304,"2026-06-17T03:00:30.980Z"
"Row236",13,"B. Barcola","F",63.2,83.8,2261,"home",8304,"2026-06-17T03:00:30.980Z"
"Row237",14,"R. Cherki","M",39.4,26.1,856,"home",8304,"2026-06-17T03:00:30.980Z"
"Row238",96,"J. Koundé","D",48.7,12,739,"home",8304,"2026-06-17T03:00:30.980Z"
"Row239",61,"M. Maignan","G",11.4,49.9,1987,"home",8304,"2026-06-17T03:00:30.980Z"
"Row240",69,"D. Doué","F",55.6,74.9,4324,"home",8304,"2026-06-17T03:00:30.980Z"
"Row241",71,"T. Hernández","D",44.9,82.2,7994,"home",8304,"2026-06-17T03:00:30.980Z"
"Row242",72,"A. Rabiot","M",50.6,57.8,1994,"home",8304,"2026-06-17T03:00:30.980Z"
